frame_timestamp,game_id,killer_id,timestamp,type,ward_type
420171,7276401144,9.0,410741,WARD_KILL,UNDEFINED
480181,7276401144,4.0,450640,WARD_KILL,CONTROL_WARD
660224,7276401144,2.0,607944,WARD_KILL,YELLOW_TRINKET
660224,7276401144,10.0,636845,WARD_KILL,SIGHT_WARD
720231,7276401144,10.0,672371,WARD_KILL,CONTROL_WARD
780264,7276401144,2.0,741100,WARD_KILL,SIGHT_WARD
780264,7276401144,9.0,776707,WARD_KILL,YELLOW_TRINKET
780264,7276401144,9.0,777409,WARD_KILL,CONTROL_WARD
840285,7276401144,3.0,823279,WARD_KILL,YELLOW_TRINKET
900288,7276401144,7.0,841889,WARD_KILL,SIGHT_WARD
900288,7276401144,2.0,866263,WARD_KILL,CONTROL_WARD
300092,7276335666,8.0,282931,WARD_KILL,CONTROL_WARD
300092,7276335666,10.0,299163,WARD_KILL,CONTROL_WARD
420130,7276335666,2.0,413709,WARD_KILL,CONTROL_WARD
480132,7276335666,2.0,437301,WARD_KILL,YELLOW_TRINKET
480132,7276335666,7.0,470377,WARD_KILL,YELLOW_TRINKET
540134,7276335666,5.0,480499,WARD_KILL,YELLOW_TRINKET
660173,7276335666,5.0,648793,WARD_KILL,SIGHT_WARD
720175,7276335666,3.0,699384,WARD_KILL,SIGHT_WARD
840223,7276335666,2.0,793566,WARD_KILL,SIGHT_WARD
840223,7276335666,3.0,834077,WARD_KILL,SIGHT_WARD
900235,7276335666,7.0,854764,WARD_KILL,YELLOW_TRINKET
900235,7276335666,3.0,859340,WARD_KILL,CONTROL_WARD
900235,7276335666,9.0,885460,WARD_KILL,CONTROL_WARD
900235,7276335666,6.0,890269,WARD_KILL,CONTROL_WARD
960240,7276335666,5.0,917442,WARD_KILL,YELLOW_TRINKET
1020245,7276335666,1.0,960441,WARD_KILL,SIGHT_WARD
1020245,7276335666,9.0,979269,WARD_KILL,CONTROL_WARD
1020245,7276335666,5.0,982342,WARD_KILL,SIGHT_WARD
1020245,7276335666,2.0,983778,WARD_KILL,YELLOW_TRINKET
1020245,7276335666,10.0,987653,WARD_KILL,SIGHT_WARD
1140259,7276335666,7.0,1125033,WARD_KILL,SIGHT_WARD
1140259,7276335666,5.0,1134451,WARD_KILL,CONTROL_WARD
1200275,7276335666,10.0,1150000,WARD_KILL,BLUE_TRINKET
1260298,7276335666,2.0,1240975,WARD_KILL,SIGHT_WARD
1260298,7276335666,6.0,1245652,WARD_KILL,CONTROL_WARD
1320330,7276335666,6.0,1278039,WARD_KILL,SIGHT_WARD
1320330,7276335666,3.0,1301777,WARD_KILL,CONTROL_WARD
1320330,7276335666,3.0,1304750,WARD_KILL,YELLOW_TRINKET
1320330,7276335666,2.0,1311276,WARD_KILL,CONTROL_WARD
1380346,7276335666,5.0,1357605,WARD_KILL,BLUE_TRINKET
1380346,7276335666,5.0,1377083,WARD_KILL,SIGHT_WARD
1429418,7276335666,8.0,1404987,WARD_KILL,SIGHT_WARD
