game_id,participant_id,frame_timestamp,current_gold,gold_per_second,jungle_minions_killed,level,minions_killed,time_enemy_spent_controlled,total_gold,xp,position_x,position_y,abilityhaste,abilitypower,armor,armorpen,armorpenpercent,attackdamage,attackspeed,bonusarmorpenpercent,bonusmagicpenpercent,ccreduction,cooldownreduction,health,healthmax,healthregen,lifesteal,magicpen,magicpenpercent,magicresist,movementspeed,omnivamp,physicalvamp,power,powermax,powerregen,spellvamp,magicDamageDone,magicDamageDoneToChampions,magicDamageTaken,physicalDamageDone,physicalDamageDoneToChampions,physicalDamageTaken,totalDamageDone,totalDamageDoneToChampions,totalDamageTaken,trueDamageDone,trueDamageDoneToChampions,trueDamageTaken
7494844141,6,480247,553,30,0,4,2,14966,2258,1602,12934,4363,0,0,47,0,0,72,102,0,0,0,0,690,974,22,0,0,0,36,360,0,0,189,357,25,0,536,431,732,1317,668,2553,2280,1213,3316,426,114,30
7494844141,7,480247,69,0,24,5,1,46377,2424,1910,12590,11611,0,0,51,0,0,125,131,0,0,0,0,1278,1278,19,0,0,0,38,428,0,0,200,200,100,0,2640,289,1069,10449,1252,3281,19160,1542,4350,6071,0,0
7494844141,8,480247,739,0,0,7,64,15950,2889,3928,7170,7669,0,53,46,0,0,78,107,0,0,0,0,1557,1627,23,0,0,0,61,340,0,0,503,828,25,0,20973,2023,1205,1481,0,859,22454,2023,2316,0,0,251
7494844141,9,480247,325,0,0,7,54,58441,2700,3578,3180,13330,0,0,61,0,0,84,122,0,0,0,0,1521,1710,54,0,0,0,105,330,0,0,502,610,23,0,179,179,1538,15214,3007,1365,15552,3293,2903,157,106,0
7494844141,10,480247,1039,0,0,6,38,6244,3189,2718,13551,4419,0,0,44,0,0,131,155,0,0,0,0,590,1184,11,5,0,0,35,350,0,0,56,457,21,0,70,0,1099,14605,3094,2151,14675,3094,3271,0,0,20
7494844141,1,540255,104,0,62,7,4,225783,3534,3208,6238,2289,0,0,61,0,0,143,155,0,0,0,0,1213,1213,22,0,0,0,41,340,0,0,544,566,23,0,4383,394,1096,27626,1604,6139,54695,1999,7235,22686,0,0
7494844141,2,540255,11,0,0,7,54,16009,2636,3669,2233,2223,0,96,44,0,0,65,111,0,0,0,0,1295,1295,20,0,0,0,36,538,0,0,821,821,23,0,8721,2374,2721,5865,897,1659,14971,3656,4381,384,384,0
7494844141,3,540255,553,0,0,7,50,12927,2403,3765,2753,12943,0,9,57,0,0,80,114,0,0,0,0,1103,1678,25,0,0,5,41,360,0,0,92,503,0,0,10214,1787,363,4510,489,4433,14725,2277,4903,0,0,106
7494844141,4,540255,178,0,0,7,71,0,3878,3278,13008,2465,0,0,51,0,0,155,130,0,0,0,0,1253,1253,11,3,0,0,36,360,0,0,513,558,19,0,0,0,242,31640,5353,2926,39790,5353,3169,8150,0,0
7494844141,5,540255,155,50,0,5,5,41552,2180,2074,11554,1927,0,18,41,0,0,54,109,0,0,0,0,1198,1198,21,0,0,0,34,391,0,0,764,764,50,0,3395,1403,207,660,349,2750,4460,1752,3071,404,0,114
