frame_timestamp,game_id,level_up_type,participant_id,skill_slot,timestamp,type
360134,7279007354,NORMAL,6.0,2.0,328323,SKILL_LEVEL_UP
360134,7279007354,NORMAL,4.0,1.0,339946,SKILL_LEVEL_UP
360134,7279007354,NORMAL,5.0,4.0,340681,SKILL_LEVEL_UP
360134,7279007354,NORMAL,8.0,4.0,344294,SKILL_LEVEL_UP
360134,7279007354,NORMAL,9.0,1.0,355491,SKILL_LEVEL_UP
420141,7279007354,NORMAL,7.0,1.0,361737,SKILL_LEVEL_UP
420141,7279007354,NORMAL,2.0,3.0,365378,SKILL_LEVEL_UP
420141,7279007354,NORMAL,6.0,1.0,375174,SKILL_LEVEL_UP
420141,7279007354,NORMAL,3.0,1.0,389309,SKILL_LEVEL_UP
420141,7279007354,NORMAL,1.0,4.0,406410,SKILL_LEVEL_UP
420141,7279007354,NORMAL,5.0,3.0,413360,SKILL_LEVEL_UP
420141,7279007354,NORMAL,4.0,4.0,416066,SKILL_LEVEL_UP
480141,7279007354,NORMAL,6.0,2.0,435810,SKILL_LEVEL_UP
480141,7279007354,NORMAL,9.0,4.0,437647,SKILL_LEVEL_UP
480141,7279007354,NORMAL,10.0,1.0,443058,SKILL_LEVEL_UP
480141,7279007354,NORMAL,8.0,1.0,450914,SKILL_LEVEL_UP
540148,7279007354,NORMAL,5.0,1.0,488024,SKILL_LEVEL_UP
540148,7279007354,NORMAL,7.0,4.0,514730,SKILL_LEVEL_UP
540148,7279007354,NORMAL,6.0,1.0,524658,SKILL_LEVEL_UP
540148,7279007354,NORMAL,4.0,1.0,530303,SKILL_LEVEL_UP
540148,7279007354,NORMAL,8.0,2.0,535947,SKILL_LEVEL_UP
600158,7279007354,NORMAL,1.0,2.0,544491,SKILL_LEVEL_UP
600158,7279007354,NORMAL,2.0,4.0,545426,SKILL_LEVEL_UP
600158,7279007354,NORMAL,9.0,1.0,546795,SKILL_LEVEL_UP
600158,7279007354,NORMAL,10.0,4.0,551742,SKILL_LEVEL_UP
600158,7279007354,NORMAL,5.0,3.0,577431,SKILL_LEVEL_UP
600158,7279007354,NORMAL,7.0,1.0,580581,SKILL_LEVEL_UP
600158,7279007354,NORMAL,3.0,1.0,582786,SKILL_LEVEL_UP
660184,7279007354,NORMAL,8.0,1.0,616134,SKILL_LEVEL_UP
660184,7279007354,EVOLVE,4.0,1.0,629803,SKILL_LEVEL_UP
660184,7279007354,NORMAL,6.0,2.0,632041,SKILL_LEVEL_UP
660184,7279007354,NORMAL,3.0,4.0,635014,SKILL_LEVEL_UP
720211,7279007354,NORMAL,3.0,1.0,664993,SKILL_LEVEL_UP
720211,7279007354,NORMAL,2.0,3.0,665594,SKILL_LEVEL_UP
720211,7279007354,NORMAL,4.0,3.0,665895,SKILL_LEVEL_UP
720211,7279007354,NORMAL,1.0,1.0,669736,SKILL_LEVEL_UP
720211,7279007354,NORMAL,9.0,2.0,673944,SKILL_LEVEL_UP
720211,7279007354,NORMAL,5.0,2.0,696144,SKILL_LEVEL_UP
720211,7279007354,NORMAL,7.0,3.0,696478,SKILL_LEVEL_UP
780227,7279007354,NORMAL,10.0,1.0,725041,SKILL_LEVEL_UP
780227,7279007354,NORMAL,8.0,2.0,726978,SKILL_LEVEL_UP
780227,7279007354,NORMAL,6.0,1.0,744560,SKILL_LEVEL_UP
780227,7279007354,NORMAL,9.0,1.0,766827,SKILL_LEVEL_UP
780227,7279007354,NORMAL,1.0,1.0,771879,SKILL_LEVEL_UP
780227,7279007354,NORMAL,2.0,2.0,776989,SKILL_LEVEL_UP
780227,7279007354,NORMAL,4.0,1.0,778425,SKILL_LEVEL_UP
840235,7279007354,NORMAL,3.0,2.0,780327,SKILL_LEVEL_UP
840235,7279007354,NORMAL,9.0,2.0,819042,SKILL_LEVEL_UP
840235,7279007354,NORMAL,7.0,1.0,835826,SKILL_LEVEL_UP
840235,7279007354,EVOLVE,4.0,3.0,836661,SKILL_LEVEL_UP
900250,7279007354,NORMAL,1.0,2.0,851066,SKILL_LEVEL_UP
900250,7279007354,NORMAL,5.0,4.0,875506,SKILL_LEVEL_UP
900250,7279007354,NORMAL,2.0,3.0,876274,SKILL_LEVEL_UP
900250,7279007354,NORMAL,8.0,4.0,882152,SKILL_LEVEL_UP
900250,7279007354,NORMAL,6.0,2.0,896349,SKILL_LEVEL_UP
960266,7279007354,NORMAL,4.0,3.0,900450,SKILL_LEVEL_UP
960266,7279007354,NORMAL,3.0,1.0,908637,SKILL_LEVEL_UP
960266,7279007354,NORMAL,6.0,2.0,938467,SKILL_LEVEL_UP
1020287,7279007354,NORMAL,1.0,4.0,983951,SKILL_LEVEL_UP
1020287,7279007354,EVOLVE,4.0,2.0,987157,SKILL_LEVEL_UP
1020287,7279007354,NORMAL,7.0,3.0,992256,SKILL_LEVEL_UP
1020287,7279007354,NORMAL,5.0,1.0,997901,SKILL_LEVEL_UP
1020287,7279007354,NORMAL,9.0,4.0,1004536,SKILL_LEVEL_UP
1020287,7279007354,NORMAL,10.0,2.0,1006039,SKILL_LEVEL_UP
1020287,7279007354,NORMAL,8.0,2.0,1009046,SKILL_LEVEL_UP
1080299,7279007354,NORMAL,4.0,4.0,1021456,SKILL_LEVEL_UP
1080299,7279007354,NORMAL,2.0,2.0,1032759,SKILL_LEVEL_UP
1080299,7279007354,NORMAL,6.0,3.0,1070041,SKILL_LEVEL_UP
1080299,7279007354,NORMAL,3.0,2.0,1079931,SKILL_LEVEL_UP
1140306,7279007354,NORMAL,10.0,1.0,1096119,SKILL_LEVEL_UP
1140306,7279007354,NORMAL,1.0,3.0,1114044,SKILL_LEVEL_UP
1140306,7279007354,NORMAL,8.0,2.0,1120674,SKILL_LEVEL_UP
1140306,7279007354,NORMAL,7.0,4.0,1130596,SKILL_LEVEL_UP
1200331,7279007354,NORMAL,6.0,3.0,1164575,SKILL_LEVEL_UP
1200331,7279007354,NORMAL,10.0,2.0,1172332,SKILL_LEVEL_UP
1200331,7279007354,NORMAL,5.0,2.0,1174302,SKILL_LEVEL_UP
1200331,7279007354,NORMAL,9.0,2.0,1184723,SKILL_LEVEL_UP
1200331,7279007354,NORMAL,2.0,4.0,1189242,SKILL_LEVEL_UP
1200331,7279007354,NORMAL,4.0,3.0,1192482,SKILL_LEVEL_UP
1260352,7279007354,NORMAL,7.0,3.0,1206627,SKILL_LEVEL_UP
1320359,7279007354,NORMAL,4.0,3.0,1287679,SKILL_LEVEL_UP
1320359,7279007354,NORMAL,8.0,3.0,1306335,SKILL_LEVEL_UP
1380384,7279007354,NORMAL,9.0,2.0,1320927,SKILL_LEVEL_UP
1380384,7279007354,NORMAL,5.0,2.0,1349318,SKILL_LEVEL_UP
1380384,7279007354,NORMAL,1.0,2.0,1365145,SKILL_LEVEL_UP
1380384,7279007354,NORMAL,10.0,4.0,1367483,SKILL_LEVEL_UP
1380384,7279007354,NORMAL,7.0,3.0,1373196,SKILL_LEVEL_UP
1440398,7279007354,NORMAL,3.0,4.0,1395120,SKILL_LEVEL_UP
1440398,7279007354,NORMAL,9.0,3.0,1428460,SKILL_LEVEL_UP
1440398,7279007354,NORMAL,8.0,3.0,1434739,SKILL_LEVEL_UP
1440398,7279007354,NORMAL,4.0,2.0,1435655,SKILL_LEVEL_UP
1500406,7279007354,NORMAL,2.0,2.0,1447120,SKILL_LEVEL_UP
1500406,7279007354,NORMAL,6.0,3.0,1473034,SKILL_LEVEL_UP
1500406,7279007354,NORMAL,3.0,2.0,1479747,SKILL_LEVEL_UP
1500406,7279007354,NORMAL,5.0,1.0,1500272,SKILL_LEVEL_UP
1560415,7279007354,NORMAL,7.0,2.0,1513305,SKILL_LEVEL_UP
1560415,7279007354,NORMAL,2.0,2.0,1544591,SKILL_LEVEL_UP
1560415,7279007354,NORMAL,1.0,2.0,1549868,SKILL_LEVEL_UP
1560415,7279007354,NORMAL,10.0,2.0,1555324,SKILL_LEVEL_UP
1620428,7279007354,NORMAL,4.0,2.0,1573235,SKILL_LEVEL_UP
1620428,7279007354,NORMAL,9.0,3.0,1616305,SKILL_LEVEL_UP
1680446,7279007354,NORMAL,8.0,4.0,1628515,SKILL_LEVEL_UP
1680446,7279007354,NORMAL,5.0,4.0,1635697,SKILL_LEVEL_UP
1680446,7279007354,NORMAL,6.0,3.0,1645990,SKILL_LEVEL_UP
1680446,7279007354,NORMAL,1.0,3.0,1671030,SKILL_LEVEL_UP
1740459,7279007354,NORMAL,3.0,2.0,1680746,SKILL_LEVEL_UP
1740459,7279007354,NORMAL,4.0,4.0,1707702,SKILL_LEVEL_UP
1740459,7279007354,NORMAL,2.0,1.0,1707869,SKILL_LEVEL_UP
1740459,7279007354,NORMAL,10.0,2.0,1712258,SKILL_LEVEL_UP
1740459,7279007354,NORMAL,7.0,2.0,1725050,SKILL_LEVEL_UP
1800464,7279007354,NORMAL,4.0,2.0,1767303,SKILL_LEVEL_UP
1800464,7279007354,NORMAL,8.0,3.0,1783590,SKILL_LEVEL_UP
1800464,7279007354,NORMAL,5.0,1.0,1795788,SKILL_LEVEL_UP
1800464,7279007354,NORMAL,9.0,4.0,1799329,SKILL_LEVEL_UP
1860471,7279007354,NORMAL,3.0,3.0,1825849,SKILL_LEVEL_UP
1860471,7279007354,NORMAL,1.0,4.0,1828288,SKILL_LEVEL_UP
1860471,7279007354,NORMAL,2.0,1.0,1845383,SKILL_LEVEL_UP
1920496,7279007354,NORMAL,10.0,3.0,1895191,SKILL_LEVEL_UP
1920496,7279007354,NORMAL,5.0,2.0,1903426,SKILL_LEVEL_UP
1920496,7279007354,NORMAL,8.0,3.0,1909858,SKILL_LEVEL_UP
1980527,7279007354,NORMAL,6.0,3.0,1958218,SKILL_LEVEL_UP
1980527,7279007354,NORMAL,7.0,4.0,1973343,SKILL_LEVEL_UP
2038851,7279007354,NORMAL,2.0,4.0,1990316,SKILL_LEVEL_UP
2038851,7279007354,NORMAL,3.0,3.0,1990850,SKILL_LEVEL_UP
2038851,7279007354,NORMAL,4.0,2.0,2008328,SKILL_LEVEL_UP
2038851,7279007354,NORMAL,1.0,3.0,2023881,SKILL_LEVEL_UP
60014,7278919282,NORMAL,4.0,1.0,23838,SKILL_LEVEL_UP
60014,7278919282,NORMAL,9.0,1.0,38902,SKILL_LEVEL_UP
60014,7278919282,NORMAL,2.0,1.0,45248,SKILL_LEVEL_UP
60014,7278919282,NORMAL,7.0,1.0,56838,SKILL_LEVEL_UP
60014,7278919282,NORMAL,1.0,3.0,59179,SKILL_LEVEL_UP
120017,7278919282,NORMAL,6.0,3.0,62657,SKILL_LEVEL_UP
120017,7278919282,NORMAL,8.0,1.0,68168,SKILL_LEVEL_UP
120017,7278919282,NORMAL,10.0,1.0,71475,SKILL_LEVEL_UP
120017,7278919282,NORMAL,3.0,2.0,71775,SKILL_LEVEL_UP
120017,7278919282,NORMAL,5.0,1.0,82365,SKILL_LEVEL_UP
120017,7278919282,NORMAL,7.0,2.0,109495,SKILL_LEVEL_UP
120017,7278919282,NORMAL,3.0,1.0,111131,SKILL_LEVEL_UP
120017,7278919282,NORMAL,2.0,2.0,113770,SKILL_LEVEL_UP
180044,7278919282,NORMAL,10.0,3.0,132878,SKILL_LEVEL_UP
180044,7278919282,NORMAL,9.0,3.0,133279,SKILL_LEVEL_UP
180044,7278919282,NORMAL,6.0,1.0,134147,SKILL_LEVEL_UP
180044,7278919282,NORMAL,5.0,3.0,148810,SKILL_LEVEL_UP
180044,7278919282,NORMAL,7.0,3.0,148977,SKILL_LEVEL_UP
180044,7278919282,NORMAL,1.0,1.0,149044,SKILL_LEVEL_UP
180044,7278919282,NORMAL,4.0,2.0,149110,SKILL_LEVEL_UP
180044,7278919282,NORMAL,8.0,2.0,153422,SKILL_LEVEL_UP
180044,7278919282,NORMAL,2.0,3.0,154591,SKILL_LEVEL_UP
180044,7278919282,NORMAL,3.0,3.0,156862,SKILL_LEVEL_UP
180044,7278919282,NORMAL,8.0,3.0,157731,SKILL_LEVEL_UP
180044,7278919282,NORMAL,6.0,2.0,164010,SKILL_LEVEL_UP
180044,7278919282,NORMAL,1.0,2.0,165647,SKILL_LEVEL_UP
240072,7278919282,NORMAL,9.0,2.0,193189,SKILL_LEVEL_UP
240072,7278919282,NORMAL,10.0,2.0,193389,SKILL_LEVEL_UP
240072,7278919282,NORMAL,5.0,2.0,196996,SKILL_LEVEL_UP
240072,7278919282,NORMAL,4.0,1.0,197631,SKILL_LEVEL_UP
240072,7278919282,NORMAL,3.0,1.0,198032,SKILL_LEVEL_UP
240072,7278919282,NORMAL,7.0,1.0,208661,SKILL_LEVEL_UP
240072,7278919282,NORMAL,8.0,2.0,209396,SKILL_LEVEL_UP
240072,7278919282,NORMAL,2.0,1.0,210365,SKILL_LEVEL_UP
240072,7278919282,NORMAL,6.0,1.0,210398,SKILL_LEVEL_UP
240072,7278919282,NORMAL,1.0,1.0,229042,SKILL_LEVEL_UP
300126,7278919282,NORMAL,6.0,1.0,256075,SKILL_LEVEL_UP
300126,7278919282,NORMAL,4.0,3.0,257077,SKILL_LEVEL_UP
300126,7278919282,NORMAL,5.0,3.0,257144,SKILL_LEVEL_UP
300126,7278919282,NORMAL,3.0,1.0,269068,SKILL_LEVEL_UP
300126,7278919282,NORMAL,8.0,2.0,270137,SKILL_LEVEL_UP
300126,7278919282,NORMAL,9.0,1.0,285787,SKILL_LEVEL_UP
300126,7278919282,NORMAL,10.0,1.0,286254,SKILL_LEVEL_UP
360152,7278919282,NORMAL,8.0,4.0,302598,SKILL_LEVEL_UP
360152,7278919282,NORMAL,1.0,1.0,323407,SKILL_LEVEL_UP
360152,7278919282,NORMAL,2.0,1.0,332525,SKILL_LEVEL_UP
360152,7278919282,NORMAL,3.0,4.0,333527,SKILL_LEVEL_UP
360152,7278919282,NORMAL,7.0,1.0,347961,SKILL_LEVEL_UP
360152,7278919282,NORMAL,6.0,4.0,356779,SKILL_LEVEL_UP
360152,7278919282,NORMAL,5.0,3.0,359350,SKILL_LEVEL_UP
420173,7278919282,NORMAL,9.0,1.0,373556,SKILL_LEVEL_UP
420173,7278919282,NORMAL,10.0,1.0,374090,SKILL_LEVEL_UP
420173,7278919282,NORMAL,4.0,1.0,374191,SKILL_LEVEL_UP
420173,7278919282,NORMAL,1.0,4.0,375126,SKILL_LEVEL_UP
420173,7278919282,NORMAL,8.0,2.0,402191,SKILL_LEVEL_UP
420173,7278919282,NORMAL,3.0,1.0,408908,SKILL_LEVEL_UP
480193,7278919282,NORMAL,2.0,4.0,420574,SKILL_LEVEL_UP
480193,7278919282,NORMAL,6.0,1.0,426887,SKILL_LEVEL_UP
480193,7278919282,NORMAL,5.0,4.0,440536,SKILL_LEVEL_UP
480193,7278919282,NORMAL,4.0,4.0,454580,SKILL_LEVEL_UP
480193,7278919282,NORMAL,7.0,4.0,466583,SKILL_LEVEL_UP
540197,7278919282,NORMAL,8.0,1.0,487748,SKILL_LEVEL_UP
540197,7278919282,NORMAL,9.0,4.0,490724,SKILL_LEVEL_UP
540197,7278919282,NORMAL,1.0,1.0,492628,SKILL_LEVEL_UP
540197,7278919282,NORMAL,3.0,2.0,505027,SKILL_LEVEL_UP
540197,7278919282,NORMAL,2.0,1.0,511014,SKILL_LEVEL_UP
540197,7278919282,NORMAL,6.0,3.0,517828,SKILL_LEVEL_UP
540197,7278919282,NORMAL,10.0,4.0,526486,SKILL_LEVEL_UP
600206,7278919282,NORMAL,7.0,1.0,546476,SKILL_LEVEL_UP
600206,7278919282,NORMAL,5.0,3.0,548079,SKILL_LEVEL_UP
600206,7278919282,NORMAL,8.0,2.0,555160,SKILL_LEVEL_UP
600206,7278919282,NORMAL,1.0,3.0,578751,SKILL_LEVEL_UP
600206,7278919282,NORMAL,4.0,1.0,589641,SKILL_LEVEL_UP
600206,7278919282,NORMAL,6.0,1.0,598602,SKILL_LEVEL_UP
660233,7278919282,NORMAL,2.0,3.0,621617,SKILL_LEVEL_UP
660233,7278919282,NORMAL,9.0,1.0,632743,SKILL_LEVEL_UP
660233,7278919282,NORMAL,7.0,3.0,640076,SKILL_LEVEL_UP
660233,7278919282,NORMAL,3.0,1.0,643883,SKILL_LEVEL_UP
660233,7278919282,NORMAL,5.0,1.0,651439,SKILL_LEVEL_UP
660233,7278919282,NORMAL,4.0,2.0,656382,SKILL_LEVEL_UP
720237,7278919282,NORMAL,1.0,1.0,666612,SKILL_LEVEL_UP
720237,7278919282,EVOLVE,4.0,1.0,669022,SKILL_LEVEL_UP
720237,7278919282,NORMAL,2.0,1.0,679788,SKILL_LEVEL_UP
720237,7278919282,NORMAL,8.0,1.0,703336,SKILL_LEVEL_UP
780267,7278919282,NORMAL,9.0,3.0,742211,SKILL_LEVEL_UP
780267,7278919282,NORMAL,3.0,2.0,742378,SKILL_LEVEL_UP
780267,7278919282,NORMAL,10.0,1.0,747557,SKILL_LEVEL_UP
780267,7278919282,NORMAL,6.0,3.0,770443,SKILL_LEVEL_UP
780267,7278919282,NORMAL,4.0,1.0,779118,SKILL_LEVEL_UP
840293,7278919282,NORMAL,1.0,3.0,794463,SKILL_LEVEL_UP
840293,7278919282,NORMAL,10.0,3.0,806042,SKILL_LEVEL_UP
840293,7278919282,NORMAL,5.0,3.0,817712,SKILL_LEVEL_UP
840293,7278919282,NORMAL,7.0,1.0,830788,SKILL_LEVEL_UP
840293,7278919282,NORMAL,2.0,3.0,839458,SKILL_LEVEL_UP
900317,7278919282,NORMAL,3.0,4.0,882618,SKILL_LEVEL_UP
900317,7278919282,NORMAL,4.0,3.0,887801,SKILL_LEVEL_UP
960319,7278919282,NORMAL,2.0,4.0,913763,SKILL_LEVEL_UP
960319,7278919282,NORMAL,8.0,4.0,914397,SKILL_LEVEL_UP
960319,7278919282,NORMAL,5.0,1.0,917003,SKILL_LEVEL_UP
960319,7278919282,EVOLVE,4.0,3.0,946445,SKILL_LEVEL_UP
1020338,7278919282,NORMAL,1.0,4.0,966418,SKILL_LEVEL_UP
1020338,7278919282,NORMAL,9.0,1.0,972139,SKILL_LEVEL_UP
1020338,7278919282,NORMAL,7.0,3.0,972473,SKILL_LEVEL_UP
1020338,7278919282,NORMAL,6.0,4.0,973342,SKILL_LEVEL_UP
1020338,7278919282,NORMAL,4.0,4.0,1019258,SKILL_LEVEL_UP
1080343,7278919282,NORMAL,3.0,2.0,1024848,SKILL_LEVEL_UP
1080343,7278919282,NORMAL,2.0,3.0,1045666,SKILL_LEVEL_UP
1080343,7278919282,NORMAL,5.0,4.0,1062491,SKILL_LEVEL_UP
1080343,7278919282,NORMAL,10.0,1.0,1067401,SKILL_LEVEL_UP
1140362,7278919282,EVOLVE,4.0,2.0,1099533,SKILL_LEVEL_UP
1140362,7278919282,NORMAL,8.0,1.0,1104362,SKILL_LEVEL_UP
1140362,7278919282,NORMAL,7.0,4.0,1109814,SKILL_LEVEL_UP
1140362,7278919282,NORMAL,9.0,3.0,1110616,SKILL_LEVEL_UP
1140362,7278919282,NORMAL,4.0,2.0,1126618,SKILL_LEVEL_UP
1200378,7278919282,NORMAL,6.0,3.0,1151297,SKILL_LEVEL_UP
1200378,7278919282,NORMAL,3.0,2.0,1174284,SKILL_LEVEL_UP
1200378,7278919282,NORMAL,2.0,3.0,1189029,SKILL_LEVEL_UP
1200378,7278919282,NORMAL,5.0,1.0,1193797,SKILL_LEVEL_UP
1260396,7278919282,NORMAL,1.0,3.0,1227388,SKILL_LEVEL_UP
1260396,7278919282,NORMAL,10.0,3.0,1248648,SKILL_LEVEL_UP
1260396,7278919282,NORMAL,4.0,2.0,1250001,SKILL_LEVEL_UP
1260396,7278919282,NORMAL,7.0,3.0,1256498,SKILL_LEVEL_UP
1320398,7278919282,NORMAL,9.0,4.0,1270888,SKILL_LEVEL_UP
1320398,7278919282,NORMAL,6.0,3.0,1291963,SKILL_LEVEL_UP
1320398,7278919282,NORMAL,5.0,1.0,1292531,SKILL_LEVEL_UP
1320398,7278919282,NORMAL,5.0,2.0,1294802,SKILL_LEVEL_UP
1320398,7278919282,NORMAL,3.0,3.0,1302151,SKILL_LEVEL_UP
1380430,7278919282,NORMAL,2.0,2.0,1336367,SKILL_LEVEL_UP
1380430,7278919282,NORMAL,8.0,1.0,1346126,SKILL_LEVEL_UP
1380430,7278919282,NORMAL,9.0,3.0,1352252,SKILL_LEVEL_UP
1380430,7278919282,NORMAL,10.0,4.0,1362606,SKILL_LEVEL_UP
1440457,7278919282,NORMAL,4.0,2.0,1380597,SKILL_LEVEL_UP
1440457,7278919282,NORMAL,2.0,2.0,1384839,SKILL_LEVEL_UP
1440457,7278919282,NORMAL,8.0,3.0,1427446,SKILL_LEVEL_UP
1440457,7278919282,NORMAL,5.0,2.0,1427814,SKILL_LEVEL_UP
1440457,7278919282,NORMAL,4.0,3.0,1436332,SKILL_LEVEL_UP
1500457,7278919282,NORMAL,7.0,3.0,1441058,SKILL_LEVEL_UP
1500457,7278919282,NORMAL,6.0,2.0,1470137,SKILL_LEVEL_UP
1500457,7278919282,NORMAL,9.0,3.0,1482064,SKILL_LEVEL_UP
1500457,7278919282,NORMAL,3.0,3.0,1493539,SKILL_LEVEL_UP
1500457,7278919282,NORMAL,2.0,4.0,1497162,SKILL_LEVEL_UP
1560484,7278919282,NORMAL,1.0,3.0,1534721,SKILL_LEVEL_UP
60006,7278793285,NORMAL,10.0,1.0,14046,SKILL_LEVEL_UP
60006,7278793285,NORMAL,3.0,1.0,31582,SKILL_LEVEL_UP
60006,7278793285,NORMAL,4.0,1.0,41936,SKILL_LEVEL_UP
60006,7278793285,NORMAL,6.0,1.0,58202,SKILL_LEVEL_UP
120032,7278793285,NORMAL,7.0,3.0,84393,SKILL_LEVEL_UP
120032,7278793285,NORMAL,1.0,1.0,84460,SKILL_LEVEL_UP
120032,7278793285,NORMAL,9.0,1.0,86665,SKILL_LEVEL_UP
120032,7278793285,NORMAL,2.0,2.0,88001,SKILL_LEVEL_UP
120032,7278793285,NORMAL,8.0,1.0,91608,SKILL_LEVEL_UP
120032,7278793285,NORMAL,5.0,2.0,101862,SKILL_LEVEL_UP
120032,7278793285,NORMAL,7.0,1.0,112016,SKILL_LEVEL_UP
120032,7278793285,NORMAL,3.0,3.0,114788,SKILL_LEVEL_UP
180081,7278793285,NORMAL,2.0,1.0,127513,SKILL_LEVEL_UP
180081,7278793285,NORMAL,8.0,2.0,128248,SKILL_LEVEL_UP
180081,7278793285,NORMAL,5.0,1.0,129751,SKILL_LEVEL_UP
180081,7278793285,NORMAL,1.0,2.0,140238,SKILL_LEVEL_UP
180081,7278793285,NORMAL,4.0,3.0,140272,SKILL_LEVEL_UP
180081,7278793285,NORMAL,7.0,2.0,153498,SKILL_LEVEL_UP
180081,7278793285,NORMAL,6.0,2.0,155235,SKILL_LEVEL_UP
180081,7278793285,NORMAL,9.0,3.0,160913,SKILL_LEVEL_UP
180081,7278793285,NORMAL,5.0,3.0,161782,SKILL_LEVEL_UP
180081,7278793285,NORMAL,8.0,1.0,162249,SKILL_LEVEL_UP
180081,7278793285,NORMAL,2.0,2.0,169931,SKILL_LEVEL_UP
180081,7278793285,NORMAL,3.0,2.0,176912,SKILL_LEVEL_UP
240108,7278793285,NORMAL,6.0,3.0,189834,SKILL_LEVEL_UP
240108,7278793285,NORMAL,8.0,3.0,193043,SKILL_LEVEL_UP
240108,7278793285,NORMAL,10.0,2.0,197418,SKILL_LEVEL_UP
240108,7278793285,NORMAL,7.0,1.0,204833,SKILL_LEVEL_UP
240108,7278793285,NORMAL,4.0,1.0,206236,SKILL_LEVEL_UP
240108,7278793285,NORMAL,6.0,1.0,208508,SKILL_LEVEL_UP
240108,7278793285,NORMAL,9.0,2.0,223607,SKILL_LEVEL_UP
240108,7278793285,NORMAL,1.0,3.0,225411,SKILL_LEVEL_UP
240108,7278793285,NORMAL,2.0,3.0,235599,SKILL_LEVEL_UP
300128,7278793285,NORMAL,5.0,1.0,245452,SKILL_LEVEL_UP
300128,7278793285,NORMAL,6.0,1.0,256774,SKILL_LEVEL_UP
300128,7278793285,NORMAL,4.0,2.0,257709,SKILL_LEVEL_UP
300128,7278793285,NORMAL,8.0,1.0,258009,SKILL_LEVEL_UP
300128,7278793285,NORMAL,9.0,1.0,266360,SKILL_LEVEL_UP
300128,7278793285,NORMAL,3.0,1.0,269967,SKILL_LEVEL_UP
300128,7278793285,NORMAL,2.0,2.0,285202,SKILL_LEVEL_UP
300128,7278793285,NORMAL,10.0,3.0,291481,SKILL_LEVEL_UP
360154,7278793285,NORMAL,5.0,1.0,300395,SKILL_LEVEL_UP
360154,7278793285,NORMAL,1.0,1.0,305472,SKILL_LEVEL_UP
360154,7278793285,NORMAL,7.0,1.0,315392,SKILL_LEVEL_UP
360154,7278793285,NORMAL,4.0,1.0,320335,SKILL_LEVEL_UP
360154,7278793285,NORMAL,8.0,4.0,323341,SKILL_LEVEL_UP
360154,7278793285,NORMAL,6.0,4.0,344522,SKILL_LEVEL_UP
360154,7278793285,NORMAL,3.0,1.0,347495,SKILL_LEVEL_UP
360154,7278793285,NORMAL,2.0,4.0,351904,SKILL_LEVEL_UP
420157,7278793285,NORMAL,9.0,1.0,369038,SKILL_LEVEL_UP
420157,7278793285,NORMAL,6.0,1.0,390458,SKILL_LEVEL_UP
420157,7278793285,NORMAL,8.0,1.0,393531,SKILL_LEVEL_UP
420157,7278793285,NORMAL,4.0,4.0,397639,SKILL_LEVEL_UP
420157,7278793285,NORMAL,7.0,4.0,398107,SKILL_LEVEL_UP
420157,7278793285,NORMAL,10.0,1.0,408864,SKILL_LEVEL_UP
420157,7278793285,NORMAL,5.0,4.0,415311,SKILL_LEVEL_UP
480164,7278793285,NORMAL,1.0,1.0,428507,SKILL_LEVEL_UP
480164,7278793285,NORMAL,9.0,4.0,435922,SKILL_LEVEL_UP
480164,7278793285,NORMAL,3.0,4.0,447384,SKILL_LEVEL_UP
480164,7278793285,NORMAL,2.0,2.0,468503,SKILL_LEVEL_UP
540187,7278793285,NORMAL,4.0,1.0,481742,SKILL_LEVEL_UP
540187,7278793285,NORMAL,6.0,2.0,481943,SKILL_LEVEL_UP
540187,7278793285,NORMAL,8.0,2.0,488189,SKILL_LEVEL_UP
540187,7278793285,NORMAL,5.0,1.0,496052,SKILL_LEVEL_UP
540187,7278793285,NORMAL,1.0,4.0,497889,SKILL_LEVEL_UP
540187,7278793285,NORMAL,3.0,1.0,513855,SKILL_LEVEL_UP
540187,7278793285,NORMAL,7.0,1.0,536576,SKILL_LEVEL_UP
600220,7278793285,NORMAL,10.0,1.0,544462,SKILL_LEVEL_UP
600220,7278793285,NORMAL,9.0,1.0,563844,SKILL_LEVEL_UP
600220,7278793285,NORMAL,7.0,3.0,596178,SKILL_LEVEL_UP
600220,7278793285,NORMAL,4.0,3.0,596412,SKILL_LEVEL_UP
600220,7278793285,NORMAL,8.0,1.0,597381,SKILL_LEVEL_UP
600220,7278793285,NORMAL,5.0,2.0,598650,SKILL_LEVEL_UP
660236,7278793285,NORMAL,6.0,1.0,615318,SKILL_LEVEL_UP
660236,7278793285,NORMAL,3.0,3.0,615485,SKILL_LEVEL_UP
660236,7278793285,NORMAL,2.0,1.0,620695,SKILL_LEVEL_UP
720247,7278793285,NORMAL,10.0,4.0,670629,SKILL_LEVEL_UP
720247,7278793285,NORMAL,5.0,1.0,686167,SKILL_LEVEL_UP
720247,7278793285,NORMAL,1.0,1.0,686535,SKILL_LEVEL_UP
720247,7278793285,NORMAL,7.0,1.0,699661,SKILL_LEVEL_UP
720247,7278793285,NORMAL,7.0,3.0,702500,SKILL_LEVEL_UP
780266,7278793285,NORMAL,3.0,1.0,729511,SKILL_LEVEL_UP
780266,7278793285,NORMAL,8.0,2.0,730713,SKILL_LEVEL_UP
780266,7278793285,NORMAL,4.0,1.0,736327,SKILL_LEVEL_UP
