creator_id,frame_timestamp,game_id,timestamp,type,ward_type
5.0,1020350,7286919833,1009772,WARD_PLACED,SIGHT_WARD
1.0,1020350,7286919833,1020250,WARD_PLACED,YELLOW_TRINKET
10.0,1080381,7286919833,1021719,WARD_PLACED,SIGHT_WARD
5.0,1080381,7286919833,1022655,WARD_PLACED,CONTROL_WARD
5.0,1080381,7286919833,1025761,WARD_PLACED,SIGHT_WARD
7.0,1080381,7286919833,1033388,WARD_PLACED,CONTROL_WARD
10.0,1080381,7286919833,1035025,WARD_PLACED,SIGHT_WARD
10.0,1080381,7286919833,1043085,WARD_PLACED,CONTROL_WARD
7.0,1080381,7286919833,1048002,WARD_PLACED,UNDEFINED
2.0,1080381,7286919833,1051209,WARD_PLACED,YELLOW_TRINKET
10.0,1080381,7286919833,1052679,WARD_PLACED,SIGHT_WARD
7.0,1080381,7286919833,1063410,WARD_PLACED,UNDEFINED
10.0,1080381,7286919833,1066649,WARD_PLACED,SIGHT_WARD
8.0,1080381,7286919833,1073249,WARD_PLACED,YELLOW_TRINKET
5.0,1140402,7286919833,1103671,WARD_PLACED,CONTROL_WARD
5.0,1140402,7286919833,1108820,WARD_PLACED,SIGHT_WARD
5.0,1140402,7286919833,1111993,WARD_PLACED,SIGHT_WARD
7.0,1140402,7286919833,1118639,WARD_PLACED,UNDEFINED
8.0,1140402,7286919833,1124197,WARD_PLACED,CONTROL_WARD
7.0,1140402,7286919833,1136655,WARD_PLACED,UNDEFINED
10.0,1200405,7286919833,1143341,WARD_PLACED,SIGHT_WARD
7.0,1200405,7286919833,1150221,WARD_PLACED,UNDEFINED
10.0,1200405,7286919833,1164406,WARD_PLACED,SIGHT_WARD
7.0,1200405,7286919833,1166543,WARD_PLACED,UNDEFINED
8.0,1200405,7286919833,1167077,WARD_PLACED,BLUE_TRINKET
3.0,1200405,7286919833,1170217,WARD_PLACED,CONTROL_WARD
9.0,1200405,7286919833,1181743,WARD_PLACED,CONTROL_WARD
10.0,1200405,7286919833,1183213,WARD_PLACED,CONTROL_WARD
5.0,1260427,7286919833,1218555,WARD_PLACED,SIGHT_WARD
6.0,1260427,7286919833,1220659,WARD_PLACED,CONTROL_WARD
7.0,1260427,7286919833,1229510,WARD_PLACED,UNDEFINED
5.0,1260427,7286919833,1237663,WARD_PLACED,SIGHT_WARD
7.0,1260427,7286919833,1238732,WARD_PLACED,CONTROL_WARD
7.0,1260427,7286919833,1244143,WARD_PLACED,UNDEFINED
10.0,1260427,7286919833,1246648,WARD_PLACED,SIGHT_WARD
5.0,1260427,7286919833,1254700,WARD_PLACED,SIGHT_WARD
10.0,1320442,7286919833,1260995,WARD_PLACED,SIGHT_WARD
10.0,1320442,7286919833,1265738,WARD_PLACED,SIGHT_WARD
7.0,1320442,7286919833,1267942,WARD_PLACED,UNDEFINED
5.0,1320442,7286919833,1279542,WARD_PLACED,CONTROL_WARD
7.0,1320442,7286919833,1281680,WARD_PLACED,UNDEFINED
1.0,1320442,7286919833,1283165,WARD_PLACED,YELLOW_TRINKET
10.0,1320442,7286919833,1292460,WARD_PLACED,SIGHT_WARD
7.0,1320442,7286919833,1293896,WARD_PLACED,UNDEFINED
7.0,1320442,7286919833,1294831,WARD_PLACED,CONTROL_WARD
6.0,1320442,7286919833,1298071,WARD_PLACED,BLUE_TRINKET
5.0,1320442,7286919833,1304958,WARD_PLACED,SIGHT_WARD
4.0,1320442,7286919833,1306094,WARD_PLACED,BLUE_TRINKET
9.0,1320442,7286919833,1306695,WARD_PLACED,BLUE_TRINKET
7.0,1320442,7286919833,1306862,WARD_PLACED,UNDEFINED
7.0,1320442,7286919833,1317799,WARD_PLACED,UNDEFINED
10.0,1380470,7286919833,1329868,WARD_PLACED,CONTROL_WARD
5.0,1380470,7286919833,1332640,WARD_PLACED,CONTROL_WARD
8.0,1380470,7286919833,1353932,WARD_PLACED,BLUE_TRINKET
10.0,1380470,7286919833,1359744,WARD_PLACED,SIGHT_WARD
10.0,1380470,7286919833,1368896,WARD_PLACED,SIGHT_WARD
2.0,1380470,7286919833,1374674,WARD_PLACED,BLUE_TRINKET
10.0,1380470,7286919833,1377453,WARD_PLACED,SIGHT_WARD
1.0,1380470,7286919833,1380370,WARD_PLACED,YELLOW_TRINKET
10.0,1440475,7286919833,1391372,WARD_PLACED,SIGHT_WARD
7.0,1440475,7286919833,1396133,WARD_PLACED,UNDEFINED
7.0,1440475,7286919833,1401555,WARD_PLACED,CONTROL_WARD
7.0,1440475,7286919833,1410588,WARD_PLACED,UNDEFINED
7.0,1440475,7286919833,1421988,WARD_PLACED,UNDEFINED
10.0,1440475,7286919833,1425440,WARD_PLACED,CONTROL_WARD
7.0,1500477,7286919833,1471909,WARD_PLACED,UNDEFINED
7.0,1500477,7286919833,1484785,WARD_PLACED,UNDEFINED
3.0,1500477,7286919833,1499063,WARD_PLACED,CONTROL_WARD
4.0,60002,7279007354,34183,WARD_PLACED,YELLOW_TRINKET
3.0,180100,7279007354,125530,WARD_PLACED,YELLOW_TRINKET
10.0,180100,7279007354,126031,WARD_PLACED,YELLOW_TRINKET
7.0,180100,7279007354,130272,WARD_PLACED,YELLOW_TRINKET
6.0,180100,7279007354,136692,WARD_PLACED,YELLOW_TRINKET
9.0,240124,7279007354,201890,WARD_PLACED,YELLOW_TRINKET
9.0,300129,7279007354,288411,WARD_PLACED,UNDEFINED
3.0,360134,7279007354,300230,WARD_PLACED,YELLOW_TRINKET
6.0,360134,7279007354,308580,WARD_PLACED,CONTROL_WARD
10.0,360134,7279007354,318537,WARD_PLACED,CONTROL_WARD
2.0,360134,7279007354,327655,WARD_PLACED,YELLOW_TRINKET
9.0,360134,7279007354,328323,WARD_PLACED,YELLOW_TRINKET
9.0,360134,7279007354,357295,WARD_PLACED,UNDEFINED
8.0,420141,7279007354,408213,WARD_PLACED,YELLOW_TRINKET
1.0,420141,7279007354,414563,WARD_PLACED,YELLOW_TRINKET
8.0,420141,7279007354,414997,WARD_PLACED,YELLOW_TRINKET
9.0,480141,7279007354,424717,WARD_PLACED,UNDEFINED
9.0,480141,7279007354,432203,WARD_PLACED,UNDEFINED
4.0,480141,7279007354,437613,WARD_PLACED,YELLOW_TRINKET
5.0,480141,7279007354,442690,WARD_PLACED,YELLOW_TRINKET
5.0,480141,7279007354,471956,WARD_PLACED,YELLOW_TRINKET
9.0,540148,7279007354,482212,WARD_PLACED,UNDEFINED
9.0,540148,7279007354,485485,WARD_PLACED,UNDEFINED
1.0,540148,7279007354,518504,WARD_PLACED,YELLOW_TRINKET
3.0,540148,7279007354,528833,WARD_PLACED,CONTROL_WARD
3.0,540148,7279007354,531539,WARD_PLACED,SIGHT_WARD
4.0,540148,7279007354,533676,WARD_PLACED,YELLOW_TRINKET
3.0,600158,7279007354,540950,WARD_PLACED,SIGHT_WARD
3.0,600158,7279007354,547196,WARD_PLACED,SIGHT_WARD
9.0,600158,7279007354,550035,WARD_PLACED,UNDEFINED
9.0,600158,7279007354,560225,WARD_PLACED,CONTROL_WARD
9.0,600158,7279007354,564133,WARD_PLACED,UNDEFINED
6.0,600158,7279007354,569344,WARD_PLACED,YELLOW_TRINKET
8.0,660184,7279007354,614665,WARD_PLACED,YELLOW_TRINKET
6.0,660184,7279007354,626898,WARD_PLACED,YELLOW_TRINKET
9.0,660184,7279007354,629169,WARD_PLACED,UNDEFINED
9.0,660184,7279007354,639166,WARD_PLACED,UNDEFINED
10.0,660184,7279007354,646993,WARD_PLACED,SIGHT_WARD
9.0,720211,7279007354,664993,WARD_PLACED,YELLOW_TRINKET
9.0,720211,7279007354,667531,WARD_PLACED,UNDEFINED
5.0,720211,7279007354,671974,WARD_PLACED,YELLOW_TRINKET
9.0,780227,7279007354,735490,WARD_PLACED,UNDEFINED
9.0,780227,7279007354,736760,WARD_PLACED,YELLOW_TRINKET
1.0,780227,7279007354,739899,WARD_PLACED,YELLOW_TRINKET
9.0,780227,7279007354,742872,WARD_PLACED,UNDEFINED
6.0,780227,7279007354,750171,WARD_PLACED,YELLOW_TRINKET
3.0,780227,7279007354,759780,WARD_PLACED,SIGHT_WARD
3.0,780227,7279007354,763421,WARD_PLACED,SIGHT_WARD
9.0,780227,7279007354,771812,WARD_PLACED,UNDEFINED
8.0,780227,7279007354,775085,WARD_PLACED,YELLOW_TRINKET
1.0,840235,7279007354,785471,WARD_PLACED,YELLOW_TRINKET
9.0,840235,7279007354,811291,WARD_PLACED,UNDEFINED
9.0,840235,7279007354,825397,WARD_PLACED,UNDEFINED
5.0,840235,7279007354,834824,WARD_PLACED,YELLOW_TRINKET
9.0,840235,7279007354,835893,WARD_PLACED,UNDEFINED
10.0,900250,7279007354,842682,WARD_PLACED,SIGHT_WARD
9.0,900250,7279007354,852568,WARD_PLACED,YELLOW_TRINKET
3.0,900250,7279007354,856142,WARD_PLACED,SIGHT_WARD
