actual_start_time,frame_timestamp,game_id,team_id,timestamp,type
1160000.0,1200410,7585984302,200.0,1145426,OBJECTIVE_BOUNTY_PRESTART
860000.0,900394,7585722596,100.0,845513,OBJECTIVE_BOUNTY_PRESTART
1635000.0,1620604,7587416641,200.0,1620404,OBJECTIVE_BOUNTY_PRESTART
860000.0,900369,7586347168,100.0,845472,OBJECTIVE_BOUNTY_PRESTART
1320000.0,1320400,7586735161,100.0,1305484,OBJECTIVE_BOUNTY_PRESTART
1730000.0,1740510,7586735161,100.0,1715341,OBJECTIVE_BOUNTY_PRESTART
945000.0,960360,7586123559,200.0,930277,OBJECTIVE_BOUNTY_PRESTART
865000.0,900240,7586165035,100.0,850291,OBJECTIVE_BOUNTY_PRESTART
1720000.0,1740552,7586231757,200.0,1705376,OBJECTIVE_BOUNTY_PRESTART
895000.0,900358,7587600804,100.0,880457,OBJECTIVE_BOUNTY_PRESTART
1480000.0,1500519,7587600804,100.0,1465292,OBJECTIVE_BOUNTY_PRESTART
985000.0,972916,7587606902,100.0,970312,OBJECTIVE_BOUNTY_PRESTART
1755000.0,1740478,7587024506,100.0,1740411,OBJECTIVE_BOUNTY_PRESTART
1685000.0,1680549,7585702849,200.0,1670400,OBJECTIVE_BOUNTY_PRESTART
1090000.0,1080368,7587190993,200.0,1075358,OBJECTIVE_BOUNTY_PRESTART
1255000.0,1260436,7587190993,200.0,1240536,OBJECTIVE_BOUNTY_PRESTART
1085000.0,1079414,7586526172,200.0,1070507,OBJECTIVE_BOUNTY_PRESTART
1560000.0,1560467,7586620060,100.0,1545321,OBJECTIVE_BOUNTY_PRESTART
1595000.0,1620548,7586957940,200.0,1580373,OBJECTIVE_BOUNTY_PRESTART
1230000.0,1260485,7587249444,200.0,1215510,OBJECTIVE_BOUNTY_PRESTART
875000.0,900386,7586015685,100.0,860475,OBJECTIVE_BOUNTY_PRESTART
1290000.0,1320525,7586015685,100.0,1275317,OBJECTIVE_BOUNTY_PRESTART
1535000.0,1560610,7586015685,100.0,1520452,OBJECTIVE_BOUNTY_PRESTART
1440000.0,1440501,7587490602,100.0,1425398,OBJECTIVE_BOUNTY_PRESTART
1635000.0,1620531,7585930130,200.0,1620430,OBJECTIVE_BOUNTY_PRESTART
860000.0,900405,7586940490,100.0,845467,OBJECTIVE_BOUNTY_PRESTART
1445000.0,1440454,7585689567,200.0,1430306,OBJECTIVE_BOUNTY_PRESTART
865000.0,900391,7587396424,200.0,850325,OBJECTIVE_BOUNTY_PRESTART
1855000.0,1860505,7586170546,200.0,1840365,OBJECTIVE_BOUNTY_PRESTART
1605000.0,1620642,7586540735,100.0,1590382,OBJECTIVE_BOUNTY_PRESTART
1560000.0,1560541,7587474664,200.0,1545406,OBJECTIVE_BOUNTY_PRESTART
1685000.0,1680578,7587618025,200.0,1670380,OBJECTIVE_BOUNTY_PRESTART
1070000.0,1080306,7586751297,200.0,1055358,OBJECTIVE_BOUNTY_PRESTART
915000.0,900308,7586937821,200.0,900308,OBJECTIVE_BOUNTY_PRESTART
860000.0,900333,7586990257,200.0,845514,OBJECTIVE_BOUNTY_PRESTART
1835000.0,1848477,7585922615,100.0,1820399,OBJECTIVE_BOUNTY_PRESTART
1080000.0,1080382,7585680829,100.0,1065419,OBJECTIVE_BOUNTY_PRESTART
1315000.0,1320530,7586754879,100.0,1300401,OBJECTIVE_BOUNTY_PRESTART
1475000.0,1500590,7586754879,100.0,1460506,OBJECTIVE_BOUNTY_PRESTART
1435000.0,1440487,7586909241,100.0,1420399,OBJECTIVE_BOUNTY_PRESTART
925000.0,921339,7586722930,100.0,910452,OBJECTIVE_BOUNTY_PRESTART
1610000.0,1620494,7586516733,100.0,1595484,OBJECTIVE_BOUNTY_PRESTART
1010000.0,1020349,7587469968,200.0,995396,OBJECTIVE_BOUNTY_PRESTART
860000.0,900327,7587467217,200.0,845408,OBJECTIVE_BOUNTY_PRESTART
1385000.0,1380537,7585765130,100.0,1370286,OBJECTIVE_BOUNTY_PRESTART
1795000.0,1800694,7585765130,100.0,1780429,OBJECTIVE_BOUNTY_PRESTART
1375000.0,1380578,7587620904,200.0,1360497,OBJECTIVE_BOUNTY_PRESTART
1075000.0,1080328,7587189748,100.0,1060394,OBJECTIVE_BOUNTY_PRESTART
860000.0,900347,7586899494,100.0,845448,OBJECTIVE_BOUNTY_PRESTART
860000.0,900368,7586882685,200.0,845435,OBJECTIVE_BOUNTY_PRESTART
1865000.0,1860569,7586550262,100.0,1850516,OBJECTIVE_BOUNTY_PRESTART
1560000.0,1560554,7586536212,100.0,1545537,OBJECTIVE_BOUNTY_PRESTART
1280000.0,1320398,7586454822,200.0,1265383,OBJECTIVE_BOUNTY_PRESTART
860000.0,900288,7587147081,100.0,845530,OBJECTIVE_BOUNTY_PRESTART
1630000.0,1620579,7586862652,100.0,1615294,OBJECTIVE_BOUNTY_PRESTART
1365000.0,1380488,7587277563,100.0,1350496,OBJECTIVE_BOUNTY_PRESTART
1270000.0,1260323,7586057246,100.0,1255296,OBJECTIVE_BOUNTY_PRESTART
1365000.0,1380525,7586283983,100.0,1350375,OBJECTIVE_BOUNTY_PRESTART
1245000.0,1260426,7587597397,200.0,1230311,OBJECTIVE_BOUNTY_PRESTART
935000.0,960272,7587356343,100.0,920289,OBJECTIVE_BOUNTY_PRESTART
1170000.0,1200345,7587356343,100.0,1155260,OBJECTIVE_BOUNTY_PRESTART
1265000.0,1260355,7587356343,100.0,1250414,OBJECTIVE_BOUNTY_PRESTART
1190000.0,1200381,7586732021,200.0,1175391,OBJECTIVE_BOUNTY_PRESTART
1270000.0,1260382,7586732021,200.0,1255296,OBJECTIVE_BOUNTY_PRESTART
1535000.0,1560494,7586716865,100.0,1520515,OBJECTIVE_BOUNTY_PRESTART
1510000.0,1500496,7587583461,100.0,1495470,OBJECTIVE_BOUNTY_PRESTART
860000.0,900340,7587547717,200.0,845416,OBJECTIVE_BOUNTY_PRESTART
