frame_timestamp,game_id,team_id,timestamp,type
1320457,7587600804,100.0,1290440,OBJECTIVE_BOUNTY_FINISH
910176,7586012506,0.0,906602,DRAGON_SOUL_GIVEN
780298,7587606902,0.0,746814,DRAGON_SOUL_GIVEN
780295,7587024506,0.0,775982,DRAGON_SOUL_GIVEN
840301,7585702849,0.0,780947,DRAGON_SOUL_GIVEN
1260424,7586195890,0.0,1210162,DRAGON_SOUL_GIVEN
1200423,7587190993,200.0,1195379,OBJECTIVE_BOUNTY_FINISH
1320451,7587190993,0.0,1261104,DRAGON_SOUL_GIVEN
900303,7586526172,0.0,845648,DRAGON_SOUL_GIVEN
720170,7587042712,0.0,719247,DRAGON_SOUL_GIVEN
720256,7586620060,0.0,713296,DRAGON_SOUL_GIVEN
1740506,7586620060,100.0,1700453,OBJECTIVE_BOUNTY_FINISH
900362,7586957940,0.0,864560,DRAGON_SOUL_GIVEN
1860593,7586957940,100.0,1837830,DRAGON_SOUL_GIVEN
1080419,7587249444,0.0,1067920,DRAGON_SOUL_GIVEN
1560568,7587249444,200.0,1525433,OBJECTIVE_BOUNTY_FINISH
900386,7586015685,0.0,855332,DRAGON_SOUL_GIVEN
1260474,7586015685,100.0,1260341,OBJECTIVE_BOUNTY_FINISH
1500599,7586015685,100.0,1490511,OBJECTIVE_BOUNTY_FINISH
1140402,7587490602,0.0,1098405,DRAGON_SOUL_GIVEN
960352,7585930130,0.0,932218,DRAGON_SOUL_GIVEN
1620531,7585930130,100.0,1616082,DRAGON_SOUL_GIVEN
900405,7586940490,0.0,869072,DRAGON_SOUL_GIVEN
1500547,7586940490,100.0,1460470,OBJECTIVE_BOUNTY_FINISH
960363,7586086182,0.0,913575,DRAGON_SOUL_GIVEN
1260420,7585689567,0.0,1258186,DRAGON_SOUL_GIVEN
840368,7587396424,0.0,794979,DRAGON_SOUL_GIVEN
900233,7586170546,0.0,842991,DRAGON_SOUL_GIVEN
1020434,7586540735,0.0,989102,DRAGON_SOUL_GIVEN
1140425,7587474664,0.0,1121169,DRAGON_SOUL_GIVEN
960368,7586832366,0.0,951968,DRAGON_SOUL_GIVEN
900375,7587618025,0.0,861562,DRAGON_SOUL_GIVEN
1560518,7587618025,100.0,1551367,DRAGON_SOUL_GIVEN
900372,7586622126,0.0,880799,DRAGON_SOUL_GIVEN
1020435,7585755416,0.0,986563,DRAGON_SOUL_GIVEN
1020299,7586751297,0.0,964377,DRAGON_SOUL_GIVEN
1380397,7586751297,200.0,1380330,OBJECTIVE_BOUNTY_FINISH
1620458,7586751297,100.0,1592417,DRAGON_SOUL_GIVEN
900308,7586937821,0.0,844263,DRAGON_SOUL_GIVEN
900333,7586990257,0.0,842808,DRAGON_SOUL_GIVEN
1200536,7585922615,0.0,1179313,DRAGON_SOUL_GIVEN
720276,7585680829,0.0,699997,DRAGON_SOUL_GIVEN
780360,7586754879,0.0,770132,DRAGON_SOUL_GIVEN
1440587,7586754879,100.0,1400344,OBJECTIVE_BOUNTY_FINISH
1500590,7586754879,200.0,1448052,DRAGON_SOUL_GIVEN
780326,7586909241,0.0,764812,DRAGON_SOUL_GIVEN
1440487,7586909241,200.0,1396298,DRAGON_SOUL_GIVEN
1020418,7587166026,0.0,987186,DRAGON_SOUL_GIVEN
1980721,7587166026,200.0,1951428,DRAGON_SOUL_GIVEN
