bounty,frame_timestamp,game_id,kill_streak_length,killer_id,position_x,position_y,shutdown_bounty,timestamp,type,victim_id
300.0,900313,7585783479,0.0,7.0,5134.0,7836.0,0.0,896191,CHAMPION_KILL,2.0
300.0,900313,7585783479,0.0,2.0,4754.0,7212.0,45.0,897894,CHAMPION_KILL,7.0
300.0,960339,7585783479,3.0,8.0,5909.0,5953.0,0.0,915508,CHAMPION_KILL,3.0
252.0,960339,7585783479,4.0,8.0,3819.0,4379.0,0.0,920318,CHAMPION_KILL,4.0
201.0,1020362,7585783479,2.0,9.0,6961.0,3941.0,0.0,975039,CHAMPION_KILL,4.0
300.0,1020362,7585783479,0.0,10.0,7078.0,4214.0,0.0,981049,CHAMPION_KILL,2.0
200.0,1020362,7585783479,0.0,2.0,7073.0,4001.0,0.0,983153,CHAMPION_KILL,10.0
292.0,1080370,7585783479,0.0,7.0,11843.0,4086.0,0.0,1069697,CHAMPION_KILL,2.0
169.0,1080370,7585783479,0.0,2.0,11814.0,4297.0,0.0,1070635,CHAMPION_KILL,10.0
300.0,1080370,7585783479,1.0,2.0,11960.0,4507.0,0.0,1074491,CHAMPION_KILL,7.0
300.0,1080370,7585783479,2.0,2.0,12867.0,3361.0,0.0,1074491,CHAMPION_KILL,6.0
300.0,1200417,7585783479,0.0,3.0,8740.0,7834.0,369.0,1165963,CHAMPION_KILL,9.0
251.0,1200417,7585783479,3.0,2.0,831.0,7542.0,0.0,1180781,CHAMPION_KILL,6.0
300.0,1200417,7585783479,0.0,10.0,5870.0,8492.0,0.0,1195588,CHAMPION_KILL,1.0
178.0,1260434,7585783479,4.0,2.0,2192.0,9571.0,0.0,1260301,CHAMPION_KILL,10.0
300.0,1320455,7585783479,0.0,1.0,2801.0,10231.0,476.0,1263644,CHAMPION_KILL,8.0
201.0,1320455,7585783479,1.0,3.0,3983.0,11410.0,0.0,1268314,CHAMPION_KILL,6.0
300.0,1320455,7585783479,5.0,2.0,4130.0,3888.0,0.0,1306975,CHAMPION_KILL,7.0
300.0,1380463,7585783479,6.0,2.0,7248.0,6592.0,0.0,1364058,CHAMPION_KILL,9.0
300.0,1440466,7585783479,0.0,10.0,8977.0,6641.0,0.0,1383202,CHAMPION_KILL,5.0
300.0,1440466,7585783479,0.0,4.0,10103.0,5615.0,0.0,1394483,CHAMPION_KILL,7.0
300.0,1440466,7585783479,1.0,10.0,8914.0,6316.0,229.0,1398939,CHAMPION_KILL,2.0
300.0,1440466,7585783479,1.0,1.0,9536.0,5369.0,0.0,1401937,CHAMPION_KILL,8.0
291.0,1440466,7585783479,2.0,1.0,9323.0,5572.0,0.0,1402705,CHAMPION_KILL,10.0
300.0,1440466,7585783479,0.0,9.0,9592.0,9179.0,0.0,1421502,CHAMPION_KILL,4.0
186.0,1440466,7585783479,2.0,3.0,1376.0,4569.0,0.0,1428662,CHAMPION_KILL,6.0
263.0,1500490,7585783479,0.0,7.0,10987.0,3619.0,0.0,1472423,CHAMPION_KILL,5.0
300.0,1560492,7585783479,3.0,1.0,6128.0,7113.0,0.0,1543247,CHAMPION_KILL,9.0
300.0,1560492,7585783479,1.0,7.0,5690.0,6944.0,0.0,1544421,CHAMPION_KILL,2.0
261.0,1560492,7585783479,4.0,1.0,5536.0,5787.0,0.0,1549379,CHAMPION_KILL,8.0
212.0,1560492,7585783479,0.0,2.0,6046.0,8836.0,0.0,1549746,CHAMPION_KILL,10.0
300.0,1560492,7585783479,2.0,7.0,5384.0,5334.0,0.0,1550147,CHAMPION_KILL,4.0
300.0,1560492,7585783479,3.0,7.0,4997.0,5360.0,0.0,1551382,CHAMPION_KILL,3.0
300.0,1560492,7585783479,5.0,1.0,4616.0,4932.0,167.0,1554389,CHAMPION_KILL,7.0
218.0,1560492,7585783479,0.0,6.0,4994.0,4950.0,0.0,1555279,CHAMPION_KILL,5.0
300.0,1620494,7585783479,1.0,6.0,4399.0,5116.0,0.0,1561594,CHAMPION_KILL,1.0
153.0,1680503,7585783479,0.0,9.0,5838.0,8061.0,0.0,1628611,CHAMPION_KILL,5.0
300.0,1680503,7585783479,1.0,9.0,4808.0,7700.0,0.0,1632925,CHAMPION_KILL,2.0
156.0,1717919,7585783479,0.0,2.0,3702.0,3504.0,0.0,1691497,CHAMPION_KILL,10.0
287.0,1717919,7585783479,2.0,9.0,2305.0,1542.0,0.0,1692636,CHAMPION_KILL,4.0
300.0,1717919,7585783479,0.0,7.0,919.0,1533.0,0.0,1693045,CHAMPION_KILL,3.0
300.0,1717919,7585783479,0.0,1.0,1941.0,1330.0,0.0,1705715,CHAMPION_KILL,6.0
300.0,1717919,7585783479,1.0,2.0,1569.0,2197.0,100.0,1707222,CHAMPION_KILL,7.0
300.0,1717919,7585783479,1.0,1.0,2726.0,580.0,174.0,1709859,CHAMPION_KILL,9.0
300.0,120044,7587560354,0.0,5.0,12653.0,2168.0,0.0,118108,CHAMPION_KILL,10.0
300.0,180144,7587560354,0.0,3.0,8589.0,8728.0,0.0,142052,CHAMPION_KILL,6.0
300.0,180144,7587560354,0.0,10.0,13076.0,2064.0,0.0,164461,CHAMPION_KILL,5.0
300.0,180144,7587560354,0.0,2.0,3780.0,13956.0,0.0,175196,CHAMPION_KILL,8.0
300.0,240161,7587560354,0.0,7.0,1332.0,13512.0,0.0,217380,CHAMPION_KILL,2.0
300.0,240161,7587560354,1.0,7.0,785.0,10422.0,0.0,229405,CHAMPION_KILL,1.0
300.0,300186,7587560354,0.0,9.0,12458.0,3164.0,0.0,281343,CHAMPION_KILL,4.0
300.0,420224,7587560354,0.0,1.0,4146.0,14027.0,0.0,380006,CHAMPION_KILL,8.0
300.0,420224,7587560354,0.0,5.0,10436.0,1205.0,56.0,407597,CHAMPION_KILL,9.0
280.0,420224,7587560354,2.0,7.0,11446.0,1510.0,0.0,408799,CHAMPION_KILL,4.0
300.0,420224,7587560354,3.0,7.0,10539.0,1448.0,42.0,418953,CHAMPION_KILL,3.0
300.0,420224,7587560354,0.0,3.0,10748.0,1913.0,0.0,420224,CHAMPION_KILL,10.0
291.0,600254,7587560354,1.0,3.0,8628.0,7675.0,0.0,585082,CHAMPION_KILL,10.0
300.0,600254,7587560354,1.0,5.0,10166.0,7636.0,0.0,590503,CHAMPION_KILL,9.0
241.0,660272,7587560354,2.0,3.0,13489.0,3667.0,0.0,654124,CHAMPION_KILL,9.0
300.0,780333,7587560354,4.0,7.0,1195.0,11147.0,37.0,756897,CHAMPION_KILL,1.0
300.0,780333,7587560354,2.0,5.0,1144.0,11399.0,432.0,769762,CHAMPION_KILL,7.0
300.0,780333,7587560354,0.0,2.0,2827.0,11951.0,0.0,775907,CHAMPION_KILL,8.0
300.0,840364,7587560354,1.0,2.0,3709.0,9836.0,0.0,799910,CHAMPION_KILL,6.0
208.0,840364,7587560354,0.0,1.0,4203.0,13149.0,0.0,803724,CHAMPION_KILL,10.0
234.0,840364,7587560354,2.0,2.0,6779.0,6700.0,0.0,824697,CHAMPION_KILL,9.0
300.0,900373,7587560354,0.0,8.0,838.0,10938.0,0.0,893550,CHAMPION_KILL,1.0
168.0,1140464,7587560354,3.0,5.0,7357.0,3224.0,0.0,1130472,CHAMPION_KILL,10.0
300.0,1200470,7587560354,0.0,4.0,8390.0,8492.0,0.0,1146376,CHAMPION_KILL,7.0
300.0,1200470,7587560354,3.0,2.0,9228.0,8892.0,0.0,1151861,CHAMPION_KILL,6.0
300.0,1200470,7587560354,0.0,10.0,7468.0,6828.0,125.0,1186473,CHAMPION_KILL,4.0
300.0,1260471,7587560354,0.0,7.0,13828.0,4018.0,269.0,1243578,CHAMPION_KILL,3.0
300.0,1380522,7587560354,0.0,3.0,7917.0,13618.0,0.0,1375399,CHAMPION_KILL,6.0
300.0,1560573,7587560354,4.0,5.0,6440.0,14036.0,111.0,1532472,CHAMPION_KILL,8.0
300.0,1560573,7587560354,1.0,7.0,7815.0,10833.0,21.0,1538769,CHAMPION_KILL,1.0
300.0,1560573,7587560354,0.0,4.0,7888.0,10712.0,81.0,1539103,CHAMPION_KILL,7.0
269.0,1560573,7587560354,1.0,3.0,8539.0,11709.0,0.0,1548873,CHAMPION_KILL,6.0
300.0,1740596,7587560354,4.0,2.0,12126.0,5041.0,0.0,1711154,CHAMPION_KILL,8.0
245.0,1800614,7587560354,1.0,4.0,10946.0,10074.0,0.0,1749212,CHAMPION_KILL,10.0
300.0,1800614,7587560354,2.0,3.0,10595.0,10977.0,0.0,1752355,CHAMPION_KILL,7.0
278.0,1860614,7587560354,3.0,3.0,13268.0,7097.0,0.0,1820730,CHAMPION_KILL,8.0
224.0,1860614,7587560354,0.0,1.0,7233.0,11540.0,0.0,1828388,CHAMPION_KILL,7.0
300.0,1860614,7587560354,0.0,6.0,12016.0,11650.0,484.0,1857288,CHAMPION_KILL,5.0
197.0,1860614,7587560354,2.0,4.0,11992.0,11664.0,0.0,1857956,CHAMPION_KILL,10.0
300.0,1889579,7587560354,0.0,9.0,12463.0,12771.0,700.0,1869400,CHAMPION_KILL,2.0
300.0,1889579,7587560354,1.0,1.0,12533.0,13237.0,0.0,1874593,CHAMPION_KILL,6.0
300.0,1889579,7587560354,1.0,9.0,13609.0,12206.0,416.0,1881426,CHAMPION_KILL,3.0
218.0,1889579,7587560354,3.0,4.0,12470.0,12437.0,0.0,1881531,CHAMPION_KILL,8.0
300.0,180147,7586297272,0.0,6.0,2013.0,11662.0,0.0,179737,CHAMPION_KILL,1.0
273.0,300189,7586297272,0.0,7.0,1198.0,11748.0,0.0,289575,CHAMPION_KILL,1.0
300.0,360222,7586297272,0.0,4.0,14120.0,5499.0,0.0,327552,CHAMPION_KILL,9.0
300.0,420231,7586297272,0.0,8.0,7194.0,5998.0,0.0,379121,CHAMPION_KILL,3.0
209.0,420231,7586297272,1.0,6.0,1317.0,10627.0,0.0,382395,CHAMPION_KILL,1.0
300.0,540259,7586297272,1.0,7.0,14106.0,5528.0,11.0,485944,CHAMPION_KILL,4.0
281.0,540259,7586297272,0.0,5.0,13979.0,3866.0,0.0,490820,CHAMPION_KILL,9.0
197.0,600273,7586297272,0.0,4.0,14035.0,4215.0,0.0,554631,CHAMPION_KILL,9.0
300.0,600273,7586297272,2.0,6.0,1036.0,10949.0,0.0,564904,CHAMPION_KILL,2.0
300.0,600273,7586297272,0.0,1.0,1427.0,11573.0,258.0,565973,CHAMPION_KILL,6.0
300.0,660304,7586297272,2.0,7.0,1812.0,11692.0,0.0,630049,CHAMPION_KILL,1.0
300.0,660304,7586297272,0.0,9.0,11864.0,3800.0,7.0,635567,CHAMPION_KILL,4.0
251.0,720311,7586297272,0.0,6.0,2499.0,11484.0,0.0,691935,CHAMPION_KILL,1.0
300.0,780313,7586297272,0.0,1.0,8920.0,9263.0,102.0,721314,CHAMPION_KILL,8.0
261.0,780313,7586297272,0.0,2.0,14021.0,4195.0,0.0,746444,CHAMPION_KILL,9.0
300.0,780313,7586297272,0.0,9.0,12747.0,4348.0,4.0,746945,CHAMPION_KILL,5.0
300.0,780313,7586297272,0.0,10.0,13543.0,2712.0,0.0,762592,CHAMPION_KILL,4.0
300.0,780313,7586297272,0.0,4.0,13481.0,3295.0,145.0,762725,CHAMPION_KILL,10.0
300.0,780313,7586297272,0.0,8.0,13587.0,2814.0,2.0,766401,CHAMPION_KILL,2.0
298.0,780313,7586297272,1.0,6.0,947.0,6380.0,0.0,769540,CHAMPION_KILL,1.0
300.0,840320,7586297272,2.0,6.0,1472.0,7148.0,0.0,785057,CHAMPION_KILL,5.0
300.0,840320,7586297272,3.0,6.0,1070.0,7440.0,0.0,790238,CHAMPION_KILL,3.0
300.0,840320,7586297272,1.0,9.0,7170.0,7084.0,0.0,822126,CHAMPION_KILL,4.0
300.0,900321,7586297272,4.0,6.0,7706.0,7680.0,0.0,857647,CHAMPION_KILL,2.0
300.0,900321,7586297272,0.0,1.0,7551.0,2978.0,0.0,882236,CHAMPION_KILL,8.0
300.0,900321,7586297272,0.0,4.0,9062.0,9330.0,0.0,898359,CHAMPION_KILL,9.0
300.0,960327,7586297272,1.0,4.0,9215.0,7929.0,361.0,912435,CHAMPION_KILL,7.0
247.0,960327,7586297272,5.0,6.0,3907.0,7323.0,0.0,946669,CHAMPION_KILL,2.0
300.0,1020350,7586297272,2.0,4.0,9484.0,1090.0,0.0,1016300,CHAMPION_KILL,8.0
300.0,1080354,7586297272,3.0,4.0,9420.0,979.0,497.0,1020618,CHAMPION_KILL,6.0
237.0,1080354,7586297272,0.0,10.0,10200.0,4114.0,0.0,1076208,CHAMPION_KILL,2.0
300.0,1140388,7586297272,4.0,4.0,2358.0,9526.0,0.0,1138484,CHAMPION_KILL,7.0
300.0,1200389,7586297272,5.0,4.0,8739.0,5834.0,0.0,1169822,CHAMPION_KILL,9.0
300.0,1200389,7586297272,6.0,4.0,6121.0,6649.0,51.0,1175444,CHAMPION_KILL,10.0
211.0,1260418,7586297272,0.0,7.0,11385.0,5735.0,0.0,1211438,CHAMPION_KILL,2.0
300.0,1260418,7586297272,0.0,6.0,9568.0,2658.0,0.0,1218385,CHAMPION_KILL,4.0
300.0,1260418,7586297272,1.0,7.0,10610.0,2342.0,0.0,1224431,CHAMPION_KILL,3.0
298.0,1260418,7586297272,0.0,10.0,6562.0,818.0,0.0,1234128,CHAMPION_KILL,5.0
300.0,1320425,7586297272,0.0,4.0,7076.0,7634.0,0.0,1297410,CHAMPION_KILL,8.0
251.0,1380457,7586297272,1.0,1.0,6617.0,8480.0,0.0,1326773,CHAMPION_KILL,9.0
212.0,1380457,7586297272,0.0,8.0,7711.0,6553.0,0.0,1379956,CHAMPION_KILL,2.0
300.0,1440463,7586297272,1.0,6.0,7964.0,2023.0,0.0,1414426,CHAMPION_KILL,1.0
184.0,1440463,7586297272,1.0,4.0,5466.0,6801.0,0.0,1426016,CHAMPION_KILL,9.0
241.0,1440463,7586297272,1.0,8.0,5387.0,6069.0,0.0,1429637,CHAMPION_KILL,5.0
300.0,1440463,7586297272,2.0,8.0,4955.0,5350.0,0.0,1433344,CHAMPION_KILL,4.0
300.0,1440463,7586297272,0.0,4.0,6282.0,5137.0,0.0,1435479,CHAMPION_KILL,10.0
300.0,1500493,7586297272,0.0,2.0,3720.0,4312.0,27.0,1456952,CHAMPION_KILL,7.0
219.0,1500493,7586297272,2.0,6.0,4343.0,4664.0,0.0,1459992,CHAMPION_KILL,2.0
300.0,1500493,7586297272,3.0,6.0,5612.0,1686.0,0.0,1481291,CHAMPION_KILL,1.0
300.0,1500493,7586297272,0.0,3.0,6376.0,1433.0,331.0,1487031,CHAMPION_KILL,6.0
300.0,1500493,7586297272,0.0,6.0,5746.0,1715.0,0.0,1487200,CHAMPION_KILL,3.0
300.0,1560552,7586297272,0.0,9.0,6353.0,6564.0,0.0,1555078,CHAMPION_KILL,4.0
300.0,1560552,7586297272,0.0,3.0,6693.0,6505.0,143.0,1555211,CHAMPION_KILL,8.0
245.0,1560552,7586297272,1.0,3.0,6694.0,8067.0,0.0,1556547,CHAMPION_KILL,9.0
300.0,1620564,7586297272,0.0,7.0,5269.0,5590.0,0.0,1572751,CHAMPION_KILL,3.0
163.0,1620564,7586297272,1.0,7.0,5400.0,10764.0,0.0,1613663,CHAMPION_KILL,2.0
286.0,1620564,7586297272,0.0,4.0,5467.0,8359.0,0.0,1617771,CHAMPION_KILL,10.0
300.0,1680589,7586297272,1.0,6.0,5823.0,8674.0,0.0,1624680,CHAMPION_KILL,4.0
272.0,1680589,7586297272,0.0,8.0,6168.0,8456.0,0.0,1625816,CHAMPION_KILL,5.0
300.0,1680589,7586297272,0.0,4.0,5870.0,8866.0,84.0,1626016,CHAMPION_KILL,6.0
300.0,1680589,7586297272,0.0,1.0,1409.0,8952.0,41.0,1627655,CHAMPION_KILL,7.0
300.0,1680589,7586297272,1.0,8.0,1636.0,9686.0,4.0,1652844,CHAMPION_KILL,1.0
300.0,1740610,7586297272,1.0,4.0,7406.0,6046.0,0.0,1737201,CHAMPION_KILL,7.0
300.0,1800612,7586297272,2.0,4.0,5166.0,962.0,66.0,1765182,CHAMPION_KILL,8.0
300.0,1800612,7586297272,0.0,6.0,5324.0,1301.0,53.0,1765626,CHAMPION_KILL,4.0
243.0,1800612,7586297272,0.0,9.0,4395.0,754.0,0.0,1767483,CHAMPION_KILL,5.0
219.0,1800612,7586297272,1.0,9.0,4439.0,1334.0,0.0,1769222,CHAMPION_KILL,2.0
300.0,1800612,7586297272,1.0,6.0,3084.0,863.0,0.0,1772043,CHAMPION_KILL,1.0
300.0,1800612,7586297272,2.0,6.0,825.0,734.0,0.0,1794367,CHAMPION_KILL,3.0
300.0,180031,7586474206,0.0,7.0,1524.0,7036.0,0.0,173517,CHAMPION_KILL,2.0
300.0,240046,7586474206,0.0,0.0,12372.0,4523.0,0.0,223869,CHAMPION_KILL,5.0
300.0,240046,7586474206,0.0,8.0,11934.0,5847.0,0.0,236405,CHAMPION_KILL,4.0
300.0,300138,7586474206,0.0,5.0,11047.0,1101.0,0.0,267510,CHAMPION_KILL,9.0
300.0,300138,7586474206,1.0,8.0,7293.0,7951.0,0.0,273656,CHAMPION_KILL,3.0
269.0,360166,7586474206,1.0,7.0,6440.0,4661.0,0.0,303979,CHAMPION_KILL,2.0
300.0,360166,7586474206,0.0,3.0,6882.0,4798.0,119.0,312341,CHAMPION_KILL,8.0
300.0,480195,7586474206,2.0,7.0,7541.0,7569.0,0.0,467263,CHAMPION_KILL,3.0
300.0,480195,7586474206,0.0,2.0,8169.0,7788.0,0.0,474951,CHAMPION_KILL,8.0
300.0,600217,7586474206,0.0,8.0,6111.0,6435.0,0.0,548016,CHAMPION_KILL,3.0
300.0,660243,7586474206,1.0,2.0,7298.0,6368.0,0.0,632271,CHAMPION_KILL,8.0
300.0,780252,7586474206,2.0,2.0,3278.0,8001.0,0.0,723836,CHAMPION_KILL,10.0
300.0,780252,7586474206,3.0,7.0,3223.0,8253.0,5.0,733670,CHAMPION_KILL,1.0
300.0,780252,7586474206,0.0,8.0,4798.0,7217.0,68.0,740686,CHAMPION_KILL,2.0
269.0,900260,7586474206,1.0,5.0,12547.0,4969.0,0.0,878804,CHAMPION_KILL,10.0
300.0,900260,7586474206,0.0,2.0,14011.0,4695.0,0.0,881209,CHAMPION_KILL,9.0
188.0,1020298,7586474206,1.0,2.0,7031.0,7115.0,0.0,972553,CHAMPION_KILL,10.0
300.0,1020298,7586474206,2.0,2.0,8863.0,7996.0,390.0,977873,CHAMPION_KILL,7.0
300.0,1020298,7586474206,1.0,8.0,7841.0,8635.0,0.0,985008,CHAMPION_KILL,1.0
300.0,1020298,7586474206,2.0,8.0,7672.0,10213.0,158.0,986878,CHAMPION_KILL,2.0
300.0,1080318,7586474206,0.0,9.0,11902.0,1591.0,0.0,1079917,CHAMPION_KILL,3.0
261.0,1140333,7586474206,0.0,7.0,12538.0,1349.0,0.0,1106458,CHAMPION_KILL,1.0
300.0,1260358,7586474206,0.0,2.0,10347.0,1370.0,135.0,1215332,CHAMPION_KILL,6.0
300.0,1320382,7586474206,1.0,2.0,13401.0,6352.0,0.0,1309478,CHAMPION_KILL,6.0
300.0,1320382,7586474206,2.0,2.0,11713.0,6968.0,36.0,1317830,CHAMPION_KILL,7.0
152.0,1320382,7586474206,3.0,2.0,11811.0,6755.0,0.0,1319912,CHAMPION_KILL,10.0
300.0,1560481,7586474206,4.0,2.0,8234.0,12176.0,178.0,1522998,CHAMPION_KILL,8.0
300.0,1680517,7586474206,0.0,8.0,13840.0,9063.0,203.0,1646909,CHAMPION_KILL,4.0
300.0,1680517,7586474206,0.0,6.0,13818.0,8846.0,242.0,1648067,CHAMPION_KILL,5.0
300.0,1680517,7586474206,5.0,2.0,10774.0,7647.0,0.0,1662258,CHAMPION_KILL,7.0
124.0,1680517,7586474206,6.0,2.0,9987.0,7855.0,0.0,1666962,CHAMPION_KILL,10.0
300.0,1680517,7586474206,7.0,2.0,11042.0,8986.0,0.0,1670703,CHAMPION_KILL,9.0
296.0,1800535,7586474206,1.0,8.0,8379.0,7153.0,0.0,1766929,CHAMPION_KILL,4.0
300.0,1800535,7586474206,8.0,2.0,7774.0,7426.0,0.0,1767387,CHAMPION_KILL,6.0
104.0,1800535,7586474206,0.0,3.0,8267.0,7365.0,0.0,1771349,CHAMPION_KILL,10.0
280.0,1800535,7586474206,9.0,2.0,8428.0,7650.0,0.0,1772519,CHAMPION_KILL,7.0
300.0,1800535,7586474206,10.0,2.0,11625.0,12862.0,0.0,1786665,CHAMPION_KILL,9.0
300.0,1824848,7586474206,1.0,3.0,13792.0,14221.0,0.0,1808311,CHAMPION_KILL,8.0
300.0,60006,7587205285,0.0,5.0,11948.0,3771.0,0.0,56065,CHAMPION_KILL,9.0
300.0,60006,7587205285,0.0,4.0,11778.0,4263.0,0.0,57101,CHAMPION_KILL,10.0
225.0,120013,7587205285,1.0,4.0,12980.0,3513.0,0.0,116806,CHAMPION_KILL,10.0
300.0,180020,7587205285,0.0,6.0,1312.0,10988.0,0.0,171891,CHAMPION_KILL,1.0
300.0,240052,7587205285,0.0,9.0,6390.0,5985.0,13.0,185584,CHAMPION_KILL,5.0
300.0,240052,7587205285,1.0,9.0,6319.0,6079.0,0.0,189024,CHAMPION_KILL,3.0
300.0,240052,7587205285,0.0,2.0,13261.0,4872.0,0.0,202855,CHAMPION_KILL,7.0
300.0,360189,7587205285,2.0,4.0,13390.0,4504.0,0.0,314805,CHAMPION_KILL,9.0
300.0,360189,7587205285,0.0,10.0,12888.0,3967.0,0.0,316074,CHAMPION_KILL,5.0
300.0,360189,7587205285,1.0,10.0,13917.0,4091.0,166.0,325660,CHAMPION_KILL,4.0
291.0,360189,7587205285,1.0,6.0,1220.0,10270.0,0.0,347250,CHAMPION_KILL,1.0
300.0,360189,7587205285,0.0,5.0,1178.0,11439.0,106.0,357350,CHAMPION_KILL,6.0
289.0,420207,7587205285,0.0,7.0,10541.0,1294.0,0.0,392126,CHAMPION_KILL,4.0
300.0,420207,7587205285,0.0,4.0,10284.0,868.0,0.0,393996,CHAMPION_KILL,7.0
300.0,480223,7587205285,0.0,8.0,4812.0,10106.0,38.0,437280,CHAMPION_KILL,2.0
300.0,540256,7587205285,1.0,8.0,8224.0,8866.0,0.0,500612,CHAMPION_KILL,3.0
300.0,600271,7587205285,1.0,4.0,11633.0,3896.0,16.0,547136,CHAMPION_KILL,9.0
300.0,600271,7587205285,0.0,7.0,11686.0,4029.0,0.0,552752,CHAMPION_KILL,4.0
300.0,660288,7587205285,0.0,4.0,12290.0,3398.0,0.0,645735,CHAMPION_KILL,9.0
300.0,660288,7587205285,1.0,4.0,12276.0,3408.0,14.0,648615,CHAMPION_KILL,10.0
300.0,720296,7587205285,0.0,2.0,9643.0,4210.0,102.0,660723,CHAMPION_KILL,7.0
300.0,780303,7587205285,2.0,8.0,2086.0,7439.0,6.0,746555,CHAMPION_KILL,2.0
300.0,780303,7587205285,0.0,3.0,3159.0,7677.0,298.0,755187,CHAMPION_KILL,8.0
300.0,780303,7587205285,0.0,9.0,3368.0,9040.0,0.0,763637,CHAMPION_KILL,1.0
298.0,840326,7587205285,0.0,2.0,13023.0,2893.0,0.0,827021,CHAMPION_KILL,8.0
300.0,960352,7587205285,1.0,9.0,7696.0,4075.0,80.0,917627,CHAMPION_KILL,5.0
300.0,960352,7587205285,2.0,9.0,10914.0,3639.0,13.0,927049,CHAMPION_KILL,3.0
300.0,960352,7587205285,0.0,1.0,11026.0,3926.0,110.0,932314,CHAMPION_KILL,9.0
300.0,960352,7587205285,0.0,8.0,13136.0,3405.0,134.0,932849,CHAMPION_KILL,4.0
300.0,960352,7587205285,0.0,6.0,10410.0,1700.0,0.0,941333,CHAMPION_KILL,1.0
300.0,1020358,7587205285,0.0,5.0,3309.0,13678.0,0.0,978991,CHAMPION_KILL,8.0
300.0,1020358,7587205285,1.0,6.0,3160.0,13406.0,0.0,985206,CHAMPION_KILL,5.0
300.0,1080368,7587205285,0.0,7.0,7434.0,7638.0,0.0,1034330,CHAMPION_KILL,4.0
271.0,1080368,7587205285,1.0,7.0,7576.0,7445.0,0.0,1040617,CHAMPION_KILL,1.0
250.0,1080368,7587205285,2.0,7.0,1469.0,9616.0,0.0,1063220,CHAMPION_KILL,5.0
300.0,1140377,7587205285,0.0,9.0,1414.0,11692.0,10.0,1084115,CHAMPION_KILL,2.0
300.0,1140377,7587205285,0.0,4.0,4792.0,8508.0,271.0,1135641,CHAMPION_KILL,7.0
190.0,1140377,7587205285,0.0,8.0,4992.0,8063.0,0.0,1138446,CHAMPION_KILL,5.0
300.0,1140377,7587205285,1.0,9.0,4796.0,8984.0,0.0,1138914,CHAMPION_KILL,4.0
300.0,1140377,7587205285,0.0,3.0,5176.0,8971.0,174.0,1139215,CHAMPION_KILL,9.0
300.0,1200384,7587205285,1.0,3.0,4567.0,8591.0,63.0,1142581,CHAMPION_KILL,10.0
300.0,1200384,7587205285,2.0,3.0,4669.0,8037.0,0.0,1153914,CHAMPION_KILL,8.0
300.0,1200384,7587205285,2.0,6.0,9224.0,9271.0,219.0,1173214,CHAMPION_KILL,3.0
300.0,1200384,7587205285,0.0,2.0,9505.0,9846.0,339.0,1175518,CHAMPION_KILL,6.0
279.0,1320408,7587205285,0.0,5.0,9180.0,8344.0,0.0,1265863,CHAMPION_KILL,6.0
214.0,1320408,7587205285,0.0,9.0,7874.0,8706.0,0.0,1271070,CHAMPION_KILL,5.0
254.0,1320408,7587205285,1.0,9.0,7136.0,8994.0,0.0,1271605,CHAMPION_KILL,1.0
300.0,1320408,7587205285,0.0,8.0,9815.0,7499.0,11.0,1274588,CHAMPION_KILL,2.0
300.0,1320408,7587205285,0.0,4.0,9664.0,9619.0,0.0,1276525,CHAMPION_KILL,7.0
300.0,1320408,7587205285,2.0,9.0,9623.0,9698.0,0.0,1276960,CHAMPION_KILL,3.0
300.0,1320408,7587205285,3.0,9.0,9979.0,9217.0,23.0,1277995,CHAMPION_KILL,4.0
300.0,1440437,7587205285,4.0,9.0,9910.0,13288.0,0.0,1414191,CHAMPION_KILL,2.0
260.0,1440437,7587205285,0.0,3.0,7671.0,820.0,0.0,1429737,CHAMPION_KILL,6.0
168.0,1500443,7587205285,5.0,9.0,6992.0,6481.0,0.0,1444044,CHAMPION_KILL,5.0
263.0,1500443,7587205285,0.0,10.0,7686.0,4882.0,0.0,1452094,CHAMPION_KILL,1.0
300.0,1608633,7587205285,0.0,7.0,5062.0,4943.0,0.0,1574870,CHAMPION_KILL,3.0
300.0,1608633,7587205285,0.0,5.0,5288.0,5420.0,456.0,1576807,CHAMPION_KILL,9.0
238.0,1608633,7587205285,1.0,10.0,5890.0,5311.0,0.0,1579883,CHAMPION_KILL,2.0
300.0,1608633,7587205285,1.0,8.0,5988.0,5684.0,0.0,1580556,CHAMPION_KILL,4.0
300.0,1608633,7587205285,1.0,5.0,5321.0,5423.0,147.0,1581758,CHAMPION_KILL,10.0
239.0,1608633,7587205285,0.0,6.0,5419.0,5186.0,0.0,1582025,CHAMPION_KILL,1.0
300.0,1608633,7587205285,2.0,8.0,4436.0,4835.0,0.0,1585666,CHAMPION_KILL,5.0
300.0,180126,7587534324,0.0,9.0,13303.0,2204.0,0.0,157131,CHAMPION_KILL,5.0
300.0,240151,7587534324,0.0,3.0,8308.0,8255.0,0.0,231533,CHAMPION_KILL,8.0
297.0,420217,7587534324,0.0,2.0,5253.0,9254.0,0.0,370646,CHAMPION_KILL,8.0
300.0,420217,7587534324,0.0,1.0,4860.0,8714.0,0.0,374587,CHAMPION_KILL,7.0
300.0,420217,7587534324,0.0,6.0,5163.0,7841.0,68.0,375255,CHAMPION_KILL,3.0
300.0,420217,7587534324,1.0,6.0,5056.0,8538.0,8.0,381003,CHAMPION_KILL,1.0
