feat_type,feat_value,frame_timestamp,game_id,team_id,timestamp,type
0.0,1001.0,300176,7586170566,100.0,294305,FEAT_UPDATE
2.0,1.0,420213,7586170566,100.0,410321,FEAT_UPDATE
2.0,1.0,480228,7586170566,200.0,475051,FEAT_UPDATE
2.0,2.0,720279,7586170566,100.0,683082,FEAT_UPDATE
1.0,1.0,780306,7586170566,100.0,724721,FEAT_UPDATE
1.0,1001.0,780306,7586170566,200.0,724721,FEAT_UPDATE
2.0,2.0,840326,7586170566,200.0,800790,FEAT_UPDATE
2.0,3.0,1140425,7586170566,100.0,1123083,FEAT_UPDATE
2.0,1001.0,1140425,7586170566,200.0,1123083,FEAT_UPDATE
0.0,1.0,120049,7587558820,200.0,113136,FEAT_UPDATE
0.0,2.0,180064,7587558820,200.0,121318,FEAT_UPDATE
0.0,3.0,240074,7587558820,200.0,191878,FEAT_UPDATE
0.0,1001.0,240074,7587558820,100.0,191878,FEAT_UPDATE
2.0,1.0,420122,7587558820,100.0,399083,FEAT_UPDATE
2.0,1.0,420122,7587558820,200.0,407031,FEAT_UPDATE
2.0,2.0,720184,7587558820,100.0,690486,FEAT_UPDATE
2.0,3.0,780204,7587558820,100.0,769308,FEAT_UPDATE
2.0,1001.0,780204,7587558820,200.0,769308,FEAT_UPDATE
1.0,1.0,900230,7587558820,100.0,844901,FEAT_UPDATE
1.0,1001.0,900230,7587558820,200.0,844901,FEAT_UPDATE
0.0,1.0,240156,7586800831,200.0,181883,FEAT_UPDATE
0.0,2.0,240156,7586800831,200.0,188530,FEAT_UPDATE
0.0,3.0,240156,7586800831,200.0,194213,FEAT_UPDATE
0.0,1001.0,240156,7586800831,100.0,194213,FEAT_UPDATE
2.0,1.0,480234,7586800831,200.0,431710,FEAT_UPDATE
2.0,2.0,540235,7586800831,200.0,517723,FEAT_UPDATE
1.0,1.0,840315,7586800831,200.0,806290,FEAT_UPDATE
1.0,1001.0,840315,7586800831,100.0,806290,FEAT_UPDATE
0.0,1.0,120012,7586327819,100.0,61222,FEAT_UPDATE
0.0,1.0,120012,7586327819,200.0,62926,FEAT_UPDATE
0.0,2.0,120012,7586327819,100.0,64061,FEAT_UPDATE
0.0,3.0,180121,7586327819,100.0,166984,FEAT_UPDATE
0.0,1001.0,180121,7586327819,200.0,166984,FEAT_UPDATE
2.0,1.0,420173,7586327819,100.0,394000,FEAT_UPDATE
2.0,1.0,540223,7586327819,200.0,537235,FEAT_UPDATE
2.0,2.0,720269,7586327819,200.0,669717,FEAT_UPDATE
1.0,1.0,900314,7586327819,200.0,845986,FEAT_UPDATE
1.0,1001.0,900314,7586327819,100.0,845986,FEAT_UPDATE
2.0,3.0,900314,7586327819,200.0,890146,FEAT_UPDATE
2.0,1001.0,900314,7586327819,100.0,890146,FEAT_UPDATE
0.0,1.0,180129,7586706937,100.0,169554,FEAT_UPDATE
0.0,2.0,240138,7586706937,100.0,221844,FEAT_UPDATE
0.0,3.0,240138,7586706937,100.0,227863,FEAT_UPDATE
0.0,1001.0,240138,7586706937,200.0,227863,FEAT_UPDATE
2.0,1.0,420197,7586706937,100.0,395994,FEAT_UPDATE
2.0,1.0,720276,7586706937,200.0,678173,FEAT_UPDATE
2.0,2.0,840324,7586706937,100.0,804952,FEAT_UPDATE
1.0,1.0,900332,7586706937,100.0,885594,FEAT_UPDATE
1.0,1001.0,900332,7586706937,200.0,885594,FEAT_UPDATE
0.0,1.0,180049,7587171786,100.0,150186,FEAT_UPDATE
0.0,2.0,240076,7587171786,100.0,201563,FEAT_UPDATE
0.0,1.0,360194,7587171786,200.0,316423,FEAT_UPDATE
0.0,2.0,360194,7587171786,200.0,321934,FEAT_UPDATE
0.0,3.0,360194,7587171786,100.0,344629,FEAT_UPDATE
0.0,1001.0,360194,7587171786,200.0,344629,FEAT_UPDATE
2.0,1.0,420204,7587171786,200.0,365939,FEAT_UPDATE
2.0,1.0,420204,7587171786,100.0,412235,FEAT_UPDATE
1.0,1.0,720304,7587171786,100.0,691723,FEAT_UPDATE
1.0,1001.0,720304,7587171786,200.0,691723,FEAT_UPDATE
0.0,1.0,180043,7587383452,200.0,141086,FEAT_UPDATE
0.0,2.0,180043,7587383452,200.0,168019,FEAT_UPDATE
0.0,1.0,240076,7587383452,100.0,192771,FEAT_UPDATE
0.0,3.0,240076,7587383452,200.0,199862,FEAT_UPDATE
0.0,1001.0,240076,7587383452,100.0,199862,FEAT_UPDATE
2.0,1.0,420190,7587383452,100.0,397984,FEAT_UPDATE
2.0,2.0,720281,7587383452,100.0,686502,FEAT_UPDATE
2.0,1.0,720281,7587383452,200.0,718478,FEAT_UPDATE
1.0,1.0,900329,7587383452,100.0,857254,FEAT_UPDATE
1.0,1001.0,900329,7587383452,200.0,857254,FEAT_UPDATE
2.0,3.0,1080360,7587383452,100.0,1071776,FEAT_UPDATE
2.0,1001.0,1080360,7587383452,200.0,1071776,FEAT_UPDATE
0.0,1.0,240062,7585986592,100.0,187743,FEAT_UPDATE
0.0,2.0,240062,7585986592,100.0,217980,FEAT_UPDATE
0.0,3.0,360179,7585986592,100.0,319023,FEAT_UPDATE
0.0,1001.0,360179,7585986592,200.0,319023,FEAT_UPDATE
2.0,1.0,420211,7585986592,100.0,409642,FEAT_UPDATE
2.0,1.0,420211,7585986592,200.0,416222,FEAT_UPDATE
2.0,2.0,720278,7585986592,100.0,695113,FEAT_UPDATE
2.0,3.0,840330,7585986592,100.0,812719,FEAT_UPDATE
2.0,1001.0,840330,7585986592,200.0,812719,FEAT_UPDATE
0.0,1.0,180046,7586551694,200.0,178944,FEAT_UPDATE
0.0,2.0,240057,7586551694,200.0,182866,FEAT_UPDATE
0.0,1.0,240057,7586551694,100.0,182933,FEAT_UPDATE
0.0,2.0,240057,7586551694,100.0,193154,FEAT_UPDATE
0.0,3.0,240057,7586551694,100.0,234311,FEAT_UPDATE
0.0,1001.0,240057,7586551694,200.0,234311,FEAT_UPDATE
2.0,1.0,480171,7586551694,100.0,438744,FEAT_UPDATE
1.0,1.0,780296,7586551694,100.0,754719,FEAT_UPDATE
1.0,1001.0,780296,7586551694,200.0,754719,FEAT_UPDATE
0.0,1.0,180058,7587606661,100.0,166599,FEAT_UPDATE
0.0,1.0,300083,7587606661,200.0,300049,FEAT_UPDATE
0.0,2.0,360098,7587606661,100.0,300186,FEAT_UPDATE
0.0,3.0,360098,7587606661,100.0,317418,FEAT_UPDATE
0.0,1001.0,360098,7587606661,200.0,317418,FEAT_UPDATE
2.0,1.0,660228,7587606661,200.0,611373,FEAT_UPDATE
2.0,1.0,780279,7587606661,100.0,771936,FEAT_UPDATE
1.0,1.0,900303,7587606661,100.0,857035,FEAT_UPDATE
1.0,1001.0,900303,7587606661,200.0,857035,FEAT_UPDATE
0.0,1.0,240028,7585999228,100.0,195962,FEAT_UPDATE
0.0,2.0,240028,7585999228,100.0,199870,FEAT_UPDATE
0.0,1.0,240028,7585999228,200.0,217977,FEAT_UPDATE
0.0,3.0,360030,7585999228,100.0,330383,FEAT_UPDATE
0.0,1001.0,360030,7585999228,200.0,330383,FEAT_UPDATE
2.0,1.0,420059,7585999228,200.0,396783,FEAT_UPDATE
2.0,1.0,480071,7585999228,100.0,463801,FEAT_UPDATE
2.0,2.0,720252,7585999228,100.0,716712,FEAT_UPDATE
2.0,2.0,780280,7585999228,200.0,733408,FEAT_UPDATE
1.0,1.0,900325,7585999228,200.0,854420,FEAT_UPDATE
1.0,1001.0,900325,7585999228,100.0,854420,FEAT_UPDATE
2.0,3.0,1080391,7585999228,100.0,1031588,FEAT_UPDATE
2.0,1001.0,1080391,7585999228,200.0,1031588,FEAT_UPDATE
0.0,1.0,240139,7587508818,200.0,192812,FEAT_UPDATE
0.0,2.0,240139,7587508818,200.0,200529,FEAT_UPDATE
0.0,3.0,240139,7587508818,200.0,204236,FEAT_UPDATE
0.0,1001.0,240139,7587508818,100.0,204236,FEAT_UPDATE
2.0,1.0,660248,7587508818,100.0,633420,FEAT_UPDATE
1.0,1.0,840303,7587508818,100.0,810147,FEAT_UPDATE
1.0,1001.0,840303,7587508818,200.0,810147,FEAT_UPDATE
2.0,2.0,960321,7587508818,100.0,956581,FEAT_UPDATE
2.0,1.0,1020335,7587508818,200.0,987458,FEAT_UPDATE
2.0,3.0,1320430,7587508818,100.0,1274862,FEAT_UPDATE
2.0,1001.0,1320430,7587508818,200.0,1274862,FEAT_UPDATE
0.0,1.0,120010,7587482194,100.0,64927,FEAT_UPDATE
0.0,1.0,240131,7587482194,200.0,199410,FEAT_UPDATE
0.0,2.0,240131,7587482194,100.0,206290,FEAT_UPDATE
0.0,3.0,240131,7587482194,100.0,223428,FEAT_UPDATE
0.0,1001.0,240131,7587482194,200.0,223428,FEAT_UPDATE
2.0,1.0,600221,7587482194,200.0,576509,FEAT_UPDATE
2.0,1.0,720248,7587482194,100.0,668582,FEAT_UPDATE
1.0,1.0,780281,7587482194,100.0,740866,FEAT_UPDATE
1.0,1001.0,780281,7587482194,200.0,740866,FEAT_UPDATE
0.0,1.0,180123,7586120413,200.0,147044,FEAT_UPDATE
0.0,2.0,180123,7586120413,200.0,149983,FEAT_UPDATE
0.0,1.0,360165,7586120413,100.0,328499,FEAT_UPDATE
0.0,3.0,360165,7586120413,200.0,335680,FEAT_UPDATE
0.0,1001.0,360165,7586120413,100.0,335680,FEAT_UPDATE
2.0,1.0,420194,7586120413,100.0,390212,FEAT_UPDATE
2.0,1.0,420194,7586120413,200.0,395723,FEAT_UPDATE
2.0,2.0,840295,7586120413,100.0,788593,FEAT_UPDATE
1.0,1.0,960345,7586120413,100.0,923626,FEAT_UPDATE
1.0,1001.0,960345,7586120413,200.0,923626,FEAT_UPDATE
2.0,2.0,1080368,7586120413,200.0,1049782,FEAT_UPDATE
2.0,3.0,1140401,7586120413,200.0,1107955,FEAT_UPDATE
2.0,1001.0,1140401,7586120413,100.0,1107955,FEAT_UPDATE
0.0,1.0,180124,7586964968,100.0,152192,FEAT_UPDATE
0.0,2.0,180124,7586964968,100.0,155131,FEAT_UPDATE
0.0,1.0,180124,7586964968,200.0,156601,FEAT_UPDATE
0.0,3.0,240134,7586964968,100.0,182832,FEAT_UPDATE
0.0,1001.0,240134,7586964968,200.0,182832,FEAT_UPDATE
2.0,1.0,480230,7586964968,200.0,454018,FEAT_UPDATE
2.0,1.0,780294,7586964968,100.0,735772,FEAT_UPDATE
2.0,2.0,840324,7586964968,200.0,785338,FEAT_UPDATE
2.0,3.0,1080377,7586964968,200.0,1032860,FEAT_UPDATE
2.0,1001.0,1080377,7586964968,100.0,1032860,FEAT_UPDATE
1.0,1.0,1080377,7586964968,200.0,1048068,FEAT_UPDATE
1.0,1001.0,1080377,7586964968,100.0,1048068,FEAT_UPDATE
0.0,1.0,180050,7586101444,100.0,170665,FEAT_UPDATE
0.0,1.0,180050,7586101444,200.0,172067,FEAT_UPDATE
0.0,2.0,180050,7586101444,100.0,173169,FEAT_UPDATE
0.0,2.0,240080,7586101444,200.0,226403,FEAT_UPDATE
0.0,3.0,240080,7586101444,100.0,227205,FEAT_UPDATE
0.0,1001.0,240080,7586101444,200.0,227205,FEAT_UPDATE
2.0,1.0,420108,7586101444,200.0,393384,FEAT_UPDATE
2.0,1.0,600160,7586101444,100.0,549527,FEAT_UPDATE
1.0,1.0,720240,7586101444,100.0,672028,FEAT_UPDATE
1.0,1001.0,720240,7586101444,200.0,672028,FEAT_UPDATE
0.0,1.0,180163,7587098579,200.0,178457,FEAT_UPDATE
0.0,2.0,240179,7587098579,200.0,209960,FEAT_UPDATE
0.0,3.0,240179,7587098579,200.0,213301,FEAT_UPDATE
0.0,1001.0,240179,7587098579,100.0,213301,FEAT_UPDATE
2.0,1.0,420240,7587098579,200.0,400842,FEAT_UPDATE
2.0,1.0,480245,7587098579,100.0,452191,FEAT_UPDATE
2.0,2.0,720337,7587098579,200.0,714201,FEAT_UPDATE
2.0,3.0,900402,7587098579,200.0,841041,FEAT_UPDATE
2.0,1001.0,900402,7587098579,100.0,841041,FEAT_UPDATE
0.0,1.0,120017,7586626054,200.0,102345,FEAT_UPDATE
0.0,2.0,180041,7586626054,200.0,142962,FEAT_UPDATE
0.0,3.0,240064,7586626054,200.0,189680,FEAT_UPDATE
0.0,1001.0,240064,7586626054,100.0,189680,FEAT_UPDATE
1.0,1.0,780254,7586626054,200.0,774664,FEAT_UPDATE
1.0,1001.0,780254,7586626054,100.0,774664,FEAT_UPDATE
0.0,1.0,120040,7587481342,200.0,79028,FEAT_UPDATE
0.0,1.0,120040,7587481342,100.0,114629,FEAT_UPDATE
0.0,2.0,180056,7587481342,200.0,175681,FEAT_UPDATE
0.0,3.0,180056,7587481342,200.0,178453,FEAT_UPDATE
0.0,1001.0,180056,7587481342,100.0,178453,FEAT_UPDATE
2.0,1.0,600235,7587481342,200.0,570932,FEAT_UPDATE
1.0,1.0,720262,7587481342,200.0,714017,FEAT_UPDATE
1.0,1001.0,720262,7587481342,100.0,714017,FEAT_UPDATE
0.0,1.0,120038,7587604585,100.0,104910,FEAT_UPDATE
0.0,1.0,240050,7587604585,200.0,214071,FEAT_UPDATE
0.0,2.0,240050,7587604585,100.0,223988,FEAT_UPDATE
0.0,3.0,240050,7587604585,100.0,228863,FEAT_UPDATE
0.0,1001.0,240050,7587604585,200.0,228863,FEAT_UPDATE
2.0,1.0,420074,7587604585,200.0,362203,FEAT_UPDATE
2.0,1.0,420074,7587604585,100.0,405414,FEAT_UPDATE
1.0,1.0,720240,7587604585,100.0,668707,FEAT_UPDATE
1.0,1001.0,720240,7587604585,200.0,668707,FEAT_UPDATE
0.0,1.0,180145,7587286299,100.0,163313,FEAT_UPDATE
0.0,2.0,240152,7587286299,100.0,200059,FEAT_UPDATE
0.0,3.0,240152,7587286299,100.0,231634,FEAT_UPDATE
0.0,1001.0,240152,7587286299,200.0,231634,FEAT_UPDATE
2.0,1.0,480231,7587286299,100.0,441735,FEAT_UPDATE
2.0,1.0,600266,7587286299,200.0,596391,FEAT_UPDATE
1.0,1.0,780340,7587286299,100.0,761624,FEAT_UPDATE
1.0,1001.0,780340,7587286299,200.0,761624,FEAT_UPDATE
0.0,1.0,180041,7585810611,200.0,178104,FEAT_UPDATE
0.0,2.0,240057,7585810611,200.0,210560,FEAT_UPDATE
0.0,3.0,240057,7585810611,200.0,215537,FEAT_UPDATE
0.0,1001.0,240057,7585810611,100.0,215537,FEAT_UPDATE
2.0,1.0,360197,7585810611,200.0,342661,FEAT_UPDATE
2.0,1.0,480258,7585810611,100.0,444241,FEAT_UPDATE
1.0,1.0,540281,7585810611,100.0,515878,FEAT_UPDATE
1.0,1001.0,540281,7585810611,200.0,515878,FEAT_UPDATE
2.0,2.0,720318,7585810611,100.0,685364,FEAT_UPDATE
2.0,3.0,1020390,7585810611,100.0,1019232,FEAT_UPDATE
2.0,1001.0,1020390,7585810611,200.0,1019232,FEAT_UPDATE
0.0,1.0,180169,7585804234,200.0,159316,FEAT_UPDATE
0.0,1.0,180169,7585804234,100.0,169170,FEAT_UPDATE
0.0,2.0,240170,7585804234,100.0,197070,FEAT_UPDATE
0.0,3.0,240170,7585804234,100.0,199308,FEAT_UPDATE
0.0,1001.0,240170,7585804234,200.0,199308,FEAT_UPDATE
2.0,1.0,600228,7585804234,100.0,567020,FEAT_UPDATE
1.0,1.0,660244,7585804234,100.0,628161,FEAT_UPDATE
1.0,1001.0,660244,7585804234,200.0,628161,FEAT_UPDATE
0.0,1.0,180039,7585872728,200.0,158356,FEAT_UPDATE
0.0,1.0,180039,7585872728,100.0,160932,FEAT_UPDATE
0.0,2.0,300062,7585872728,200.0,256388,FEAT_UPDATE
0.0,3.0,300062,7585872728,200.0,257958,FEAT_UPDATE
0.0,1001.0,300062,7585872728,100.0,257958,FEAT_UPDATE
2.0,1.0,420076,7585872728,100.0,366395,FEAT_UPDATE
2.0,2.0,540214,7585872728,100.0,482768,FEAT_UPDATE
2.0,3.0,780304,7585872728,100.0,748799,FEAT_UPDATE
2.0,1001.0,780304,7585872728,200.0,748799,FEAT_UPDATE
1.0,1.0,780304,7585872728,200.0,764799,FEAT_UPDATE
1.0,1001.0,780304,7585872728,100.0,764799,FEAT_UPDATE
0.0,1.0,120024,7587633147,100.0,115883,FEAT_UPDATE
0.0,2.0,180034,7587633147,100.0,164973,FEAT_UPDATE
0.0,1.0,180034,7587633147,200.0,175092,FEAT_UPDATE
0.0,3.0,300167,7587633147,100.0,274464,FEAT_UPDATE
0.0,1001.0,300167,7587633147,200.0,274464,FEAT_UPDATE
2.0,1.0,420211,7587633147,100.0,392449,FEAT_UPDATE
2.0,1.0,420211,7587633147,200.0,406608,FEAT_UPDATE
2.0,2.0,720294,7587633147,100.0,671913,FEAT_UPDATE
1.0,1.0,840319,7587633147,100.0,782347,FEAT_UPDATE
1.0,1001.0,840319,7587633147,200.0,782347,FEAT_UPDATE
0.0,1.0,240130,7587383970,200.0,220390,FEAT_UPDATE
0.0,2.0,240130,7587383970,200.0,223329,FEAT_UPDATE
0.0,1.0,480227,7587383970,100.0,434526,FEAT_UPDATE
0.0,3.0,480227,7587383970,200.0,436564,FEAT_UPDATE
0.0,1001.0,480227,7587383970,100.0,436564,FEAT_UPDATE
2.0,1.0,540244,7587383970,100.0,493787,FEAT_UPDATE
2.0,1.0,660254,7587383970,200.0,627983,FEAT_UPDATE
1.0,1.0,720276,7587383970,200.0,707273,FEAT_UPDATE
1.0,1001.0,720276,7587383970,100.0,707273,FEAT_UPDATE
0.0,1.0,180141,7586316131,100.0,151976,FEAT_UPDATE
0.0,2.0,240156,7586316131,100.0,183386,FEAT_UPDATE
0.0,1.0,240156,7586316131,200.0,228254,FEAT_UPDATE
0.0,3.0,300181,7586316131,100.0,278459,FEAT_UPDATE
0.0,1001.0,300181,7586316131,200.0,278459,FEAT_UPDATE
2.0,1.0,420194,7586316131,100.0,401977,FEAT_UPDATE
2.0,2.0,720259,7586316131,100.0,711435,FEAT_UPDATE
2.0,1.0,780290,7586316131,200.0,765771,FEAT_UPDATE
1.0,1.0,840291,7586316131,100.0,795686,FEAT_UPDATE
1.0,1001.0,840291,7586316131,200.0,795686,FEAT_UPDATE
0.0,1.0,120053,7585977639,200.0,93320,FEAT_UPDATE
0.0,1.0,120053,7585977639,100.0,94957,FEAT_UPDATE
0.0,2.0,240175,7585977639,100.0,228206,FEAT_UPDATE
0.0,3.0,240175,7585977639,100.0,229675,FEAT_UPDATE
0.0,1001.0,240175,7585977639,200.0,229675,FEAT_UPDATE
2.0,1.0,600241,7585977639,200.0,565351,FEAT_UPDATE
2.0,1.0,1020349,7585977639,100.0,963737,FEAT_UPDATE
1.0,1.0,1020349,7585977639,100.0,1003807,FEAT_UPDATE
1.0,1001.0,1020349,7585977639,200.0,1003807,FEAT_UPDATE
0.0,1.0,120037,7587414509,200.0,114557,FEAT_UPDATE
0.0,1.0,240160,7587414509,100.0,219945,FEAT_UPDATE
0.0,2.0,240160,7587414509,200.0,227594,FEAT_UPDATE
0.0,2.0,300173,7587414509,100.0,245270,FEAT_UPDATE
0.0,3.0,300173,7587414509,200.0,245404,FEAT_UPDATE
0.0,1001.0,300173,7587414509,100.0,245404,FEAT_UPDATE
2.0,1.0,720277,7587414509,200.0,692242,FEAT_UPDATE
1.0,1.0,780290,7587414509,200.0,743622,FEAT_UPDATE
1.0,1001.0,780290,7587414509,100.0,743622,FEAT_UPDATE
0.0,1.0,300204,7585953657,200.0,241097,FEAT_UPDATE
0.0,1.0,300204,7585953657,100.0,251418,FEAT_UPDATE
0.0,2.0,300204,7585953657,200.0,255805,FEAT_UPDATE
0.0,3.0,360230,7585953657,200.0,349835,FEAT_UPDATE
0.0,1001.0,360230,7585953657,100.0,349835,FEAT_UPDATE
2.0,1.0,420231,7585953657,200.0,398233,FEAT_UPDATE
2.0,1.0,720292,7585953657,100.0,683434,FEAT_UPDATE
2.0,2.0,720292,7585953657,200.0,687642,FEAT_UPDATE
1.0,1.0,1080445,7585953657,200.0,1053026,FEAT_UPDATE
1.0,1001.0,1080445,7585953657,100.0,1053026,FEAT_UPDATE
0.0,1.0,240047,7587337431,200.0,222580,FEAT_UPDATE
0.0,1.0,240047,7587337431,100.0,223682,FEAT_UPDATE
0.0,2.0,240047,7587337431,100.0,227556,FEAT_UPDATE
0.0,2.0,300048,7587337431,200.0,275315,FEAT_UPDATE
0.0,3.0,300048,7587337431,100.0,279490,FEAT_UPDATE
0.0,1001.0,300048,7587337431,200.0,279490,FEAT_UPDATE
2.0,1.0,540209,7587337431,200.0,514422,FEAT_UPDATE
2.0,1.0,780256,7587337431,100.0,739997,FEAT_UPDATE
1.0,1.0,780256,7587337431,100.0,751354,FEAT_UPDATE
1.0,1001.0,780256,7587337431,200.0,751354,FEAT_UPDATE
0.0,1.0,180182,7586119804,100.0,151831,FEAT_UPDATE
0.0,1.0,240190,7586119804,200.0,203464,FEAT_UPDATE
0.0,2.0,240190,7586119804,100.0,210726,FEAT_UPDATE
0.0,2.0,360208,7586119804,200.0,302099,FEAT_UPDATE
0.0,3.0,360208,7586119804,100.0,305940,FEAT_UPDATE
0.0,1001.0,360208,7586119804,200.0,305940,FEAT_UPDATE
2.0,1.0,540257,7586119804,100.0,488314,FEAT_UPDATE
2.0,1.0,900363,7586119804,200.0,850792,FEAT_UPDATE
1.0,1.0,900363,7586119804,100.0,859543,FEAT_UPDATE
1.0,1001.0,900363,7586119804,200.0,859543,FEAT_UPDATE
0.0,1.0,240051,7587023826,100.0,229631,FEAT_UPDATE
0.0,1.0,300057,7587023826,200.0,240586,FEAT_UPDATE
0.0,2.0,300057,7587023826,100.0,242222,FEAT_UPDATE
0.0,3.0,300057,7587023826,100.0,261363,FEAT_UPDATE
0.0,1001.0,300057,7587023826,200.0,261363,FEAT_UPDATE
2.0,1.0,480182,7587023826,100.0,443426,FEAT_UPDATE
2.0,1.0,480182,7587023826,200.0,445364,FEAT_UPDATE
2.0,2.0,780272,7587023826,100.0,739787,FEAT_UPDATE
2.0,2.0,840295,7587023826,200.0,784781,FEAT_UPDATE
1.0,1.0,960345,7587023826,200.0,916326,FEAT_UPDATE
1.0,1001.0,960345,7587023826,100.0,916326,FEAT_UPDATE
2.0,3.0,1080403,7587023826,200.0,1049526,FEAT_UPDATE
2.0,1001.0,1080403,7587023826,100.0,1049526,FEAT_UPDATE
0.0,1.0,120039,7586391691,100.0,80560,FEAT_UPDATE
0.0,2.0,120039,7586391691,100.0,98497,FEAT_UPDATE
0.0,1.0,120039,7586391691,200.0,100567,FEAT_UPDATE
0.0,3.0,240164,7586391691,100.0,192997,FEAT_UPDATE
0.0,1001.0,240164,7586391691,200.0,192997,FEAT_UPDATE
2.0,1.0,420195,7586391691,100.0,387289,FEAT_UPDATE
2.0,1.0,420195,7586391691,200.0,393234,FEAT_UPDATE
1.0,1.0,600255,7586391691,100.0,575591,FEAT_UPDATE
1.0,1001.0,600255,7586391691,200.0,575591,FEAT_UPDATE
0.0,1.0,240127,7587340990,200.0,196708,FEAT_UPDATE
0.0,2.0,240127,7587340990,200.0,220389,FEAT_UPDATE
0.0,3.0,240127,7587340990,200.0,223328,FEAT_UPDATE
0.0,1001.0,240127,7587340990,100.0,223328,FEAT_UPDATE
2.0,1.0,420165,7587340990,200.0,396138,FEAT_UPDATE
2.0,1.0,420165,7587340990,100.0,418624,FEAT_UPDATE
2.0,2.0,900287,7587340990,200.0,849493,FEAT_UPDATE
2.0,3.0,1020322,7587340990,200.0,1014210,FEAT_UPDATE
2.0,1001.0,1020322,7587340990,100.0,1014210,FEAT_UPDATE
0.0,1.0,180164,7586838463,100.0,180164,FEAT_UPDATE
0.0,2.0,240172,7586838463,100.0,205259,FEAT_UPDATE
0.0,1.0,240172,7586838463,200.0,208355,FEAT_UPDATE
0.0,3.0,240172,7586838463,100.0,209324,FEAT_UPDATE
0.0,1001.0,240172,7586838463,200.0,209324,FEAT_UPDATE
2.0,1.0,420210,7586838463,100.0,414801,FEAT_UPDATE
2.0,2.0,780273,7586838463,100.0,744892,FEAT_UPDATE
1.0,1.0,780273,7586838463,100.0,746228,FEAT_UPDATE
1.0,1001.0,780273,7586838463,200.0,746228,FEAT_UPDATE
0.0,1.0,60028,7587625177,200.0,48975,FEAT_UPDATE
0.0,2.0,120039,7587625177,200.0,62201,FEAT_UPDATE
0.0,3.0,120039,7587625177,200.0,69415,FEAT_UPDATE
0.0,1001.0,120039,7587625177,100.0,69415,FEAT_UPDATE
2.0,1.0,420164,7587625177,200.0,406201,FEAT_UPDATE
2.0,2.0,660251,7587625177,200.0,615660,FEAT_UPDATE
2.0,3.0,720280,7587625177,200.0,697673,FEAT_UPDATE
2.0,1001.0,720280,7587625177,100.0,697673,FEAT_UPDATE
0.0,1.0,240052,7585725436,100.0,229097,FEAT_UPDATE
0.0,1.0,240052,7585725436,200.0,238415,FEAT_UPDATE
0.0,2.0,360077,7585725436,100.0,355294,FEAT_UPDATE
0.0,3.0,420192,7585725436,100.0,380885,FEAT_UPDATE
0.0,1001.0,420192,7585725436,200.0,380885,FEAT_UPDATE
2.0,1.0,480197,7585725436,200.0,452506,FEAT_UPDATE
2.0,1.0,480197,7585725436,100.0,471208,FEAT_UPDATE
2.0,2.0,840313,7585725436,200.0,803268,FEAT_UPDATE
1.0,1.0,900323,7585725436,100.0,859869,FEAT_UPDATE
1.0,1001.0,900323,7585725436,200.0,859869,FEAT_UPDATE
0.0,1.0,60006,7585888171,200.0,46779,FEAT_UPDATE
0.0,1.0,60006,7585888171,100.0,49418,FEAT_UPDATE
0.0,2.0,60006,7585888171,100.0,52223,FEAT_UPDATE
0.0,3.0,120010,7585888171,100.0,61894,FEAT_UPDATE
0.0,1001.0,120010,7585888171,200.0,61894,FEAT_UPDATE
2.0,1.0,360159,7585888171,200.0,336661,FEAT_UPDATE
2.0,2.0,480166,7585888171,200.0,425305,FEAT_UPDATE
2.0,1.0,720208,7585888171,100.0,668111,FEAT_UPDATE
2.0,3.0,720208,7585888171,200.0,716200,FEAT_UPDATE
2.0,1001.0,720208,7585888171,100.0,716200,FEAT_UPDATE
1.0,1.0,840219,7585888171,200.0,831067,FEAT_UPDATE
1.0,1001.0,840219,7585888171,100.0,831067,FEAT_UPDATE
0.0,1.0,240057,7586848747,100.0,221945,FEAT_UPDATE
0.0,1.0,300059,7586848747,200.0,268715,FEAT_UPDATE
0.0,2.0,300059,7586848747,100.0,278434,FEAT_UPDATE
0.0,3.0,420179,7586848747,100.0,368798,FEAT_UPDATE
0.0,1001.0,420179,7586848747,200.0,368798,FEAT_UPDATE
2.0,1.0,480206,7586848747,100.0,425357,FEAT_UPDATE
2.0,1.0,480206,7586848747,200.0,446170,FEAT_UPDATE
2.0,2.0,720280,7586848747,100.0,695410,FEAT_UPDATE
1.0,1.0,900326,7586848747,100.0,896096,FEAT_UPDATE
1.0,1001.0,900326,7586848747,200.0,896096,FEAT_UPDATE
0.0,1.0,180039,7587184794,100.0,170981,FEAT_UPDATE
0.0,1.0,360073,7587184794,200.0,327697,FEAT_UPDATE
0.0,2.0,420177,7587184794,100.0,362751,FEAT_UPDATE
0.0,2.0,420177,7587184794,200.0,365389,FEAT_UPDATE
0.0,3.0,480181,7587184794,100.0,433147,FEAT_UPDATE
0.0,1001.0,480181,7587184794,200.0,433147,FEAT_UPDATE
2.0,1.0,720219,7587184794,100.0,692543,FEAT_UPDATE
1.0,1.0,840232,7587184794,100.0,794986,FEAT_UPDATE
1.0,1001.0,840232,7587184794,200.0,794986,FEAT_UPDATE
0.0,1.0,240147,7585934485,100.0,196782,FEAT_UPDATE
0.0,2.0,300177,7585934485,100.0,257893,FEAT_UPDATE
0.0,3.0,360192,7585934485,100.0,313570,FEAT_UPDATE
0.0,1001.0,360192,7585934485,200.0,313570,FEAT_UPDATE
